target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,1,10,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8390264265020666,0.1609735734979334,,,,,,,,,
0,1,10,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8624385277294588,0.13756147227054116,,,,,,,,,
0,1,10,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.669786165273927,0.330213834726073,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0
0,1,25,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,1,25,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8176836519535701,0.18231634804642993,,,,,,,,,
0,1,25,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8249544406948586,0.17504555930514143,,,,,,,,,
0,1,25,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9795260681197449,0.020473931880255147,6.0,3.0,1.0,0.0,2.0,5.0,0.0,4.0,4.0
0,1,50,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,1,50,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7928528796680067,0.20714712033199334,,,,,,,,,
0,1,50,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9763658728690094,0.023634127130990557,,,,,,,,,
0,1,50,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9234917157903753,0.07650828420962474,5.0,0.0,9.0,7.0,12.0,0.0,2.0,4.0,11.0
0,1,100,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,1,100,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.851787868864815,0.14821213113518505,,,,,,,,,
0,1,100,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.972564366383648,0.02743563361635204,,,,,,,,,
0,1,100,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9476302309685067,0.05236976903149326,7.0,6.0,39.0,0.0,6.0,8.0,26.0,2.0,6.0
0,1,250,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,1,250,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8518598285674153,0.14814017143258473,,,,,,,,,
0,1,250,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9936783593020646,0.006321640697935393,,,,,,,,,
0,1,250,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9671196779659333,0.032880322034066656,1.0,2.0,85.0,23.0,13.0,17.0,7.0,100.0,2.0
0,1,500,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,1,500,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8513818972426692,0.14861810275733078,,,,,,,,,
0,1,500,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9949476581821702,0.005052341817829764,,,,,,,,,
0,1,500,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9928703865320626,0.00712961346793739,4.0,66.0,28.0,66.0,14.0,157.0,39.0,109.0,17.0
0,2,10,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,10,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8322894608203945,0.16771053917960554,,,,,,,,,
0,2,10,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9021228206861209,0.09787717931387907,,,,,,,,,
0,2,10,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8407358396752116,0.1592641603247884,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0
0,2,25,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,25,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6167315678758367,0.3832684321241633,,,,,,,,,
0,2,25,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9090334355843454,0.09096656441565465,,,,,,,,,
0,2,25,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7428078409289145,0.2571921590710855,5.0,4.0,1.0,0.0,2.0,5.0,0.0,3.0,5.0
0,2,50,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,50,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8213373261800653,0.17866267381993473,,,,,,,,,
0,2,50,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9464921112145073,0.05350788878549273,,,,,,,,,
0,2,50,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8773929400578494,0.1226070599421506,7.0,0.0,10.0,5.0,10.0,1.0,4.0,4.0,9.0
0,2,100,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,100,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8306051115649175,0.16939488843508255,,,,,,,,,
0,2,100,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9902609076729849,0.009739092327015086,,,,,,,,,
0,2,100,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.979769082940536,0.020230917059464004,9.0,10.0,33.0,1.0,4.0,9.0,23.0,1.0,10.0
0,2,250,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,250,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8503451671123972,0.14965483288760284,,,,,,,,,
0,2,250,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9814150941135558,0.018584905886444236,,,,,,,,,
0,2,250,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9941035440433218,0.005896455956678204,1.0,0.0,86.0,20.0,17.0,18.0,11.0,95.0,2.0
0,2,500,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,2,500,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8516227531197065,0.14837724688029352,,,,,,,,,
0,2,500,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9904811178784633,0.009518882121536731,,,,,,,,,
0,2,500,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9941034736392316,0.005896526360768428,4.0,69.0,25.0,75.0,14.0,153.0,36.0,106.0,18.0
0,3,10,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,10,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7192873722461252,0.28071262775387484,,,,,,,,,
0,3,10,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8612975312108127,0.13870246878918735,,,,,,,,,
0,3,10,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7805643282037039,0.21943567179629608,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0
0,3,25,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,25,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7998280108412155,0.20017198915878454,,,,,,,,,
0,3,25,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9395466569959773,0.06045334300402272,,,,,,,,,
0,3,25,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8136080628222236,0.18639193717777636,7.0,4.0,0.0,0.0,2.0,6.0,0.0,3.0,3.0
0,3,50,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,50,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.835111991155529,0.16488800884447097,,,,,,,,,
0,3,50,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9745473287310297,0.02545267126897033,,,,,,,,,
0,3,50,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9871676828275616,0.012832317172438379,7.0,0.0,11.0,2.0,15.0,0.0,4.0,0.0,11.0
0,3,100,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,100,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8499885733455065,0.15001142665449352,,,,,,,,,
0,3,100,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9412575685618266,0.05874243143817337,,,,,,,,,
0,3,100,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9734503257336405,0.026549674266359458,8.0,9.0,37.0,0.0,3.0,8.0,26.0,0.0,9.0
0,3,250,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,250,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8516896727207969,0.14831032727920312,,,,,,,,,
0,3,250,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9976749701598981,0.0023250298401018554,,,,,,,,,
0,3,250,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9801716509673879,0.019828349032612103,2.0,6.0,83.0,19.0,17.0,19.0,8.0,95.0,1.0
