target_id,seed,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward
5,1,100,Z_only,6.034839303567857,0.20033484232311968,0.4486808459348488,0.9505100526372661,0.04948994736273393,99,1,0,0,100,0,
5,1,100,ZX_split,6.034839303567857,6.010176604092876,0.02466269947498123,0.9998479455211315,0.00015205447886845747,50,0,18,32,50,50,
5,1,100,RL_adaptive,6.034839303567857,5.7782146100589955,0.2566246935088614,0.9836260986275283,0.016373901372471744,52,1,11,36,53,47,0.9836260986275283
5,1,250,Z_only,6.034839303567857,0.25366173607545534,0.5020077396871843,0.9383091160404538,0.06169088395954625,246,4,0,0,250,0,
5,1,250,ZX_split,6.034839303567857,5.94071233089046,0.09412697267739656,0.997786663137364,0.0022133368626360284,120,5,42,83,125,125,
5,1,250,RL_adaptive,6.034839303567857,6.088485158591839,0.05364585502398178,0.9992807030885604,0.0007192969114395709,119,3,52,76,122,128,0.9992807030885604
5,1,500,Z_only,6.034839303567857,0.283794109208328,0.5321401128200574,0.9308615985464765,0.06913840145352346,490,10,0,0,500,0,
5,1,500,ZX_split,6.034839303567857,6.216059418977485,0.18122011540962824,0.9918122618930431,0.008187738106956943,244,6,117,133,250,250,
5,1,500,RL_adaptive,6.034839303567857,5.984604976664514,0.050234326903343174,0.9993692607554344,0.0006307392445655813,288,3,73,136,291,209,0.9993692607554344
5,2,10,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,10,0,0,0,10,0,
5,2,10,ZX_split,6.034839303567857,6.085789747329706,0.050950443761848874,0.9993511534526481,0.0006488465473518668,5,0,2,3,5,5,
5,2,10,RL_adaptive,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,4,0,3,3,4,6,0.9846601507253006
5,2,25,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,25,0,0,0,25,0,
5,2,25,ZX_split,6.034839303567857,6.0563864591257,0.021547155557843034,0.9998839345125188,0.00011606548748122059,12,0,5,8,12,13,
5,2,25,RL_adaptive,6.034839303567857,6.141288252575422,0.1064489490075653,0.9971698293066237,0.0028301706933763215,11,0,6,8,11,14,0.9971698293066237
5,2,50,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,50,0,0,0,50,0,
5,2,50,ZX_split,6.034839303567857,6.243206620056296,0.20836731648843898,0.9891849800339053,0.010815019966094686,25,0,12,13,25,25,
5,2,50,RL_adaptive,6.034839303567857,6.052579370920034,0.017740067352177036,0.9999213245659463,7.867543405370991e-05,26,1,9,14,27,23,0.9999213245659463
5,2,100,Z_only,6.034839303567857,0.40271584158066176,0.6510618451923911,0.8977203677980649,0.10227963220193514,96,4,0,0,100,0,
5,2,100,ZX_split,6.034839303567857,5.853423028082898,0.18141627548495887,0.991794575481227,0.008205424518773041,49,1,14,36,50,50,
5,2,100,RL_adaptive,6.034839303567857,6.047640326458723,0.01280102289086571,0.9999590340126531,4.0965987346930355e-05,50,0,19,31,50,50,0.9999590340126531
5,2,250,Z_only,6.034839303567857,0.2195295842499295,0.46787558786165917,0.9462641963569566,0.05373580364304342,247,3,0,0,250,0,
5,2,250,ZX_split,6.034839303567857,6.063641470890198,0.028802167322340644,0.9997926231260256,0.00020737687397442972,123,2,49,76,125,125,
5,2,250,RL_adaptive,6.034839303567857,5.975562541179832,0.05927676238802526,0.9991218235452939,0.0008781764547061144,121,1,44,84,122,128,0.9991218235452939
5,2,500,Z_only,6.034839303567857,0.2195295842499295,0.46787558786165917,0.9462641963569566,0.05373580364304342,494,6,0,0,500,0,
5,2,500,ZX_split,6.034839303567857,6.022582915432245,0.012256388135611473,0.9999624457075852,3.755429241480979e-05,245,5,93,157,250,250,
5,2,500,RL_adaptive,6.034839303567857,6.05594198288383,0.021102679315973205,0.9998886733628737,0.00011132663712631885,287,4,81,128,291,209,0.9998886733628737
5,3,10,Z_only,6.034839303567857,0.6435011087932843,0.8918471124050136,0.8139878074020716,0.18601219259792845,9,1,0,0,10,0,
5,3,10,ZX_split,6.034839303567857,0.5404195002705843,0.7887655038823134,0.8523608537316132,0.1476391462683868,5,0,4,1,5,5,
