target_id,seed,strategy,N,true_theta,theta_hat,theta_error,fidelity,infidelity
8,2,Z_only,50,5.1506698168945935,1.2450668395002664,2.377582329785259,0.13896630428775153,0.8610336957122484
8,2,ZX_split,50,5.1506698168945935,5.126895854969476,0.023773961925117604,0.9998587063387303,0.00014129366126969245
8,2,Z_only,100,5.1506698168945935,1.266103672779499,2.3986191630644917,0.13176984583437323,0.8682301541656268
8,2,ZX_split,100,5.1506698168945935,5.327051932306855,0.17638211541226134,0.9922424804539163,0.007757519546083724
8,2,Z_only,250,5.1506698168945935,1.1329388914046705,2.265454381689663,0.17993861505330916,0.8200613849466909
8,2,ZX_split,250,5.1506698168945935,5.145329520955434,0.005340295939159745,0.9999928703267646,7.129673235350964e-06
8,2,Z_only,500,5.1506698168945935,1.1505339635501026,2.283049453835096,0.17322959965902235,0.8267704003409777
8,2,ZX_split,500,5.1506698168945935,5.120538084139779,0.030131732754814067,0.9997730368431351,0.0002269631568648789
8,2,Z_only,1000,5.1506698168945935,1.1263035498590777,2.25881904014407,0.18249451777833475,0.8175054822216652
8,2,ZX_split,1000,5.1506698168945935,5.193426140674826,0.04275632378023264,0.999543043814153,0.0004569561858469573
8,3,Z_only,10,5.1506698168945935,0.9272952180016121,2.059810708286605,0.26512199193862634,0.7348780080613737
8,3,ZX_split,10,5.1506698168945935,5.034139534781332,0.11653028211326166,0.9966090132152126,0.003390986784787442
8,3,Z_only,25,5.1506698168945935,0.9272952180016121,2.059810708286605,0.26512199193862634,0.7348780080613737
8,3,ZX_split,25,5.1506698168945935,5.460767027908208,0.3100972110136144,0.9761519551633663,0.02384804483663372
8,3,Z_only,50,5.1506698168945935,0.8762980611683407,2.0088135514533336,0.287927645157577,0.712072354842423
8,3,ZX_split,50,5.1506698168945935,5.2268402934437175,0.07617047654912401,0.9985502157925604,0.001449784207439575
8,3,Z_only,100,5.1506698168945935,1.2238794292677349,2.3563949195527276,0.14637575402872355,0.8536242459712764
8,3,ZX_split,100,5.1506698168945935,5.117280766669773,0.033389050224820416,0.9997213187228706,0.00027868127712937785
8,3,Z_only,250,5.1506698168945935,1.0973008146448404,2.229816304929833,0.19382882599727982,0.8061711740027202
8,3,ZX_split,250,5.1506698168945935,5.0759998839113205,0.07466993298327296,0.9986067478088579,0.0013932521911420581
8,3,Z_only,500,5.1506698168945935,1.1373510067250108,2.2698664970100033,0.17824688209812953,0.8217531179018704
8,3,ZX_split,500,5.1506698168945935,5.1584945293280935,0.007824712433500025,0.9999846935469295,1.5306453070462744e-05
8,3,Z_only,1000,5.1506698168945935,1.124087118963411,2.2566026092484037,0.18335139685478183,0.8166486031452181
8,3,ZX_split,1000,5.1506698168945935,5.132585693993965,0.01808412290062833,0.9999182433528759,8.175664712406494e-05
8,4,Z_only,10,5.1506698168945935,1.1592794807274087,2.2917949710124015,0.16993243525407886,0.8300675647459211
8,4,ZX_split,10,5.1506698168945935,5.252808480655274,0.10213866376068026,0.997394189907604,0.0026058100923960215
8,4,Z_only,25,5.1506698168945935,1.2870022175865687,2.4195177078715613,0.12478203784531333,0.8752179621546867
8,4,ZX_split,25,5.1506698168945935,5.034139534781332,0.11653028211326166,0.9966090132152126,0.003390986784787442
8,4,Z_only,50,5.1506698168945935,1.2450668395002664,2.377582329785259,0.13896630428775153,0.8610336957122484
8,4,ZX_split,50,5.1506698168945935,5.0853767021847505,0.065293114709843,0.9989345808806526,0.0010654191193474327
8,4,Z_only,100,5.1506698168945935,1.1592794807274087,2.2917949710124015,0.16993243525407886,0.8300675647459211
8,4,ZX_split,100,5.1506698168945935,5.21173570206482,0.06106588517022615,0.9990680290843509,0.0009319709156491163
8,4,Z_only,250,5.1506698168945935,1.1062692973757278,2.2387847876607205,0.19029597809972995,0.80970402190027
8,4,ZX_split,250,5.1506698168945935,5.1657276762392526,0.015057859344659086,0.9999433162890358,5.668371096423375e-05
8,4,Z_only,500,5.1506698168945935,1.1062692973757278,2.2387847876607205,0.19029597809972995,0.80970402190027
8,4,ZX_split,500,5.1506698168945935,5.104729124600206,0.04594069229438791,0.9994724559915481,0.0005275440084518968
8,4,Z_only,1000,5.1506698168945935,1.154910944540513,2.287426434825506,0.17157628568092284,0.8284237143190771
8,4,ZX_split,1000,5.1506698168945935,5.141378939585507,0.009290877309086731,0.9999784200549399,2.1579945060135053e-05
9,0,Z_only,10,5.591360694322676,0.0,0.6918246128569105,0.885041648947274,0.114958351052726
9,0,ZX_split,10,5.591360694322676,5.742765806909002,0.1514051125863265,0.9942800622593271,0.00571993774067292
9,0,Z_only,25,5.591360694322676,0.7074832117793429,1.3993078246362538,0.5853246030774413,0.4146753969225587
9,0,ZX_split,25,5.591360694322676,5.709518639011425,0.11815794468874952,0.9965137339268803,0.003486266073119748
9,0,Z_only,50,5.591360694322676,0.6435011087932843,1.3353257216501948,0.6166503149820378,0.3833496850179622
9,0,ZX_split,50,5.591360694322676,5.4353683337861805,0.15599236053649523,0.9939289217972748,0.006071078202725233
9,0,Z_only,100,5.591360694322676,0.8230336921349761,1.5148583049918862,0.5279544270538616,0.47204557294613836
9,0,ZX_split,100,5.591360694322676,5.657700266940357,0.06633957261768142,0.9989001687225196,0.0010998312774803676
9,0,Z_only,250,5.591360694322676,0.7317593389016339,1.4235839517585447,0.5733406162363703,0.42665938376362966
9,0,ZX_split,250,5.591360694322676,5.518836665919184,0.07252402840349159,0.9986856425751824,0.0013143574248175582
9,0,Z_only,500,5.591360694322676,0.6501384547276359,1.3419630675845466,0.613420676161648,0.38657932383835203
9,0,ZX_split,500,5.591360694322676,5.702000779799503,0.11064008547682747,0.9969428134244391,0.0030571865755608663
9,0,Z_only,1000,5.591360694322676,0.6729280988122671,1.364752711669178,0.6022944058579767,0.39770559414202333
9,0,ZX_split,1000,5.591360694322676,5.6122274490522015,0.020866754729525816,0.9998911485865372,0.00010885141346284044
9,1,Z_only,10,5.591360694322676,0.0,0.6918246128569105,0.885041648947274,0.114958351052726
9,1,ZX_split,10,5.591360694322676,4.90978454023457,0.6815761540881056,0.8882903393095155,0.11170966069048449
9,1,Z_only,25,5.591360694322676,0.9272952180016121,1.6191198308585228,0.47584765046732286,0.5241523495326772
9,1,ZX_split,25,5.591360694322676,5.4789214577604675,0.11243923656220822,0.9968426830106447,0.0031573169893552855
9,1,Z_only,50,5.591360694322676,0.7669940078618667,1.4588186207187768,0.5558719189405082,0.44412808105949175
9,1,ZX_split,50,5.591360694322676,5.630338676078812,0.03897798175613598,0.9996202273200573,0.0003797726799427137
9,1,Z_only,100,5.591360694322676,0.45102681179626264,1.1428514246531734,0.7075009549336375,0.2924990450663625
9,1,ZX_split,100,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,1,Z_only,250,5.591360694322676,0.6697127689535248,1.361537381810435,0.6038675339792732,0.3961324660207268
9,1,ZX_split,250,5.591360694322676,5.573727780048033,0.01763291427464253,0.9999222720975048,7.77279024951616e-05
9,1,Z_only,500,5.591360694322676,0.6697127689535248,1.361537381810435,0.6038675339792732,0.3961324660207268
9,1,ZX_split,500,5.591360694322676,5.6288987922646845,0.0375380979420088,0.9996477641651894,0.00035223583481058807
9,1,Z_only,1000,5.591360694322676,0.6664843287074624,1.3583089415643732,0.6054459960552645,0.3945540039447355
9,1,ZX_split,1000,5.591360694322676,5.592602851213724,0.0012421568910481184,0.999999614261614,3.857383860106367e-07
9,2,Z_only,10,5.591360694322676,0.9272952180016121,1.6191198308585228,0.47584765046732286,0.5241523495326772
9,2,ZX_split,10,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,2,Z_only,25,5.591360694322676,0.5735131044230967,1.2653377172800075,0.6503652934514449,0.3496347065485551
9,2,ZX_split,25,5.591360694322676,5.4789214577604675,0.11243923656220822,0.9968426830106447,0.0031573169893552855
9,2,Z_only,50,5.591360694322676,0.6435011087932843,1.3353257216501948,0.6166503149820378,0.3833496850179622
9,2,ZX_split,50,5.591360694322676,5.4478287480601955,0.14353194626248023,0.9948584810826622,0.005141518917337828
9,2,Z_only,100,5.591360694322676,0.5735131044230967,1.2653377172800075,0.6503652934514449,0.3496347065485551
9,2,ZX_split,100,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,2,Z_only,250,5.591360694322676,0.7317593389016339,1.4235839517585447,0.5733406162363703,0.42665938376362966
