target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
40,2,500,XYZ_split,2.7548726242541037,1.489907523868204,0.9992693671308233,0.0007306328691767394,5,161,90,76,115,53,
40,2,500,RL_adaptive,2.7548726242541037,1.489907523868204,0.9969202969282758,0.003079703071724227,0,1,60,68,247,124,0.9969202969282758
40,3,10,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,0,10,0,0,0,0,
40,3,10,ZX_split,2.7548726242541037,1.489907523868204,0.9049234199427508,0.09507658005724917,0,5,4,1,0,0,
40,3,10,XYZ_split,2.7548726242541037,1.489907523868204,0.9344936451116802,0.0655063548883198,0,3,1,2,2,2,
40,3,10,RL_adaptive,2.7548726242541037,1.489907523868204,0.8815283405678374,0.11847165943216265,0,1,1,0,6,2,0.8815283405678374
40,3,25,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,1,24,0,0,0,0,
40,3,25,ZX_split,2.7548726242541037,1.489907523868204,0.9546429374025617,0.045357062597438325,0,12,8,5,0,0,
40,3,25,XYZ_split,2.7548726242541037,1.489907523868204,0.9809258379672713,0.019074162032728714,0,8,4,4,8,1,
40,3,25,RL_adaptive,2.7548726242541037,1.489907523868204,0.8628491260326693,0.13715087396733072,0,1,1,0,14,9,0.8628491260326693
40,3,50,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,0,50,0,0,0,0,
40,3,50,ZX_split,2.7548726242541037,1.489907523868204,0.9579615567143475,0.04203844328565254,0,25,11,14,0,0,
40,3,50,XYZ_split,2.7548726242541037,1.489907523868204,0.9980035804169338,0.001996419583066178,0,16,9,7,13,5,
40,3,50,RL_adaptive,2.7548726242541037,1.489907523868204,0.9762871062580267,0.023712893741973273,0,1,19,18,11,1,0.9762871062580267
40,3,100,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,5,95,0,0,0,0,
40,3,100,ZX_split,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,1,49,25,25,0,0,
40,3,100,XYZ_split,2.7548726242541037,1.489907523868204,0.9889308784728514,0.011069121527148562,0,33,17,16,20,14,
40,3,100,RL_adaptive,2.7548726242541037,1.489907523868204,0.9902553854534799,0.009744614546520092,0,1,37,23,26,13,0.9902553854534799
40,3,250,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,16,234,0,0,0,0,
40,3,250,ZX_split,2.7548726242541037,1.489907523868204,0.9633069748462878,0.0366930251537122,3,122,65,60,0,0,
40,3,250,XYZ_split,2.7548726242541037,1.489907523868204,0.9997470760895235,0.000252923910476488,3,80,42,41,59,25,
40,3,250,RL_adaptive,2.7548726242541037,1.489907523868204,0.999412869143349,0.0005871308566509637,0,1,79,79,62,29,0.999412869143349
40,3,500,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,18,482,0,0,0,0,
40,3,500,ZX_split,2.7548726242541037,1.489907523868204,0.9629297936443962,0.03707020635560376,7,243,124,126,0,0,
40,3,500,XYZ_split,2.7548726242541037,1.489907523868204,0.9980571475970492,0.0019428524029507788,7,159,92,74,112,56,
40,3,500,RL_adaptive,2.7548726242541037,1.489907523868204,0.9998229922054162,0.00017700779458384996,0,1,42,40,287,130,0.9998229922054162
40,4,10,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,0,10,0,0,0,0,
40,4,10,ZX_split,2.7548726242541037,1.489907523868204,0.8892445872665722,0.11075541273342782,0,5,1,4,0,0,
40,4,10,XYZ_split,2.7548726242541037,1.489907523868204,0.9818295312917782,0.01817046870822181,0,3,2,1,3,1,
40,4,10,RL_adaptive,2.7548726242541037,1.489907523868204,0.8445542704781476,0.15544572952185243,0,1,0,1,5,3,0.8445542704781476
40,4,25,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,1,24,0,0,0,0,
40,4,25,ZX_split,2.7548726242541037,1.489907523868204,0.9268390121998906,0.07316098780010938,1,11,9,4,0,0,
