target_id,seed,N,degraded_noise,degraded_basis,theta1,phi1,theta2,phi2,true_noise_X,true_noise_Y,true_noise_Z,estimated_noise_X,estimated_noise_Y,estimated_noise_Z,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
52,0,10,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,XYZ_split,0.4294538338360047,0.5705461661639952,,,,,,,,,
52,0,10,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,RL_adaptive,0.9449419801324103,0.055058019867589736,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
52,0,25,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,25,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,ZX_split,0.6679804370906647,0.3320195629093353,,,,,,,,,
52,0,25,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,XYZ_split,0.9164488850091521,0.08355111499084789,,,,,,,,,
52,0,25,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,RL_adaptive,0.8361547303355352,0.16384526966446478,5.0,4.0,0.0,2.0,1.0,8.0,4.0,0.0,1.0
52,0,50,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,50,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,ZX_split,0.792122827810228,0.20787717218977197,,,,,,,,,
52,0,50,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,XYZ_split,0.9521741551664479,0.04782584483355212,,,,,,,,,
52,0,50,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,RL_adaptive,0.9540768030065196,0.04592319699348035,1.0,13.0,3.0,10.0,11.0,1.0,10.0,0.0,1.0
52,0,100,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,100,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,ZX_split,0.7634306075817038,0.23656939241829622,,,,,,,,,
