target_id,seed,N,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,3,250,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.9897940312341528,0.010205968765847229,,,,,,,,,
0,3,250,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9892313105143705,0.010768689485629479,48.0,5.0,0.0,16.0,30.0,18.0,84.0,10.0,39.0
0,3,500,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
0,3,500,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9518478728838738,0.04815212711612615,,,,,,,,,
0,3,500,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.990935230580738,0.009064769419262042,,,,,,,,,
0,3,500,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.9969955917285852,0.0030044082714147935,33.0,0.0,125.0,87.0,27.0,15.0,96.0,83.0,34.0
0,4,1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
0,4,1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.4909429832556455,0.5090570167443544,,,,,,,,,
0,4,1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.3476672743216854,0.6523327256783146,,,,,,,,,
0,4,1,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.7278764814236143,0.2721235185763857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,2,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
0,4,2,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.4998938166083662,0.5001061833916338,,,,,,,,,
0,4,2,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7100062875796215,0.2899937124203785,,,,,,,,,
0,4,2,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8333502353615626,0.1666497646384374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4,5,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.2693214047577643,0.7306785952422357,,,,,,,,,
0,4,5,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.7649375394601284,0.23506246053987156,,,,,,,,,
0,4,5,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.6293575927243585,0.37064240727564146,,,,,,,,,
0,4,5,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.733079503914088,0.26692049608591195,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0,4,10,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
0,4,10,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.9079057310413864,0.09209426895861361,,,,,,,,,
0,4,10,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.7822335886127992,0.21776641138720076,,,,,,,,,
0,4,10,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.812770302319988,0.18722969768001196,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
0,4,25,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,Z_only,0.7278764814236143,0.2721235185763857,,,,,,,,,
0,4,25,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,ZX_split,0.8800993862082377,0.11990061379176231,,,,,,,,,
0,4,25,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,XYZ_split,0.8398901775063199,0.1601098224936801,,,,,,,,,
0,4,25,0.10591949806757925,2.9183263451390653,1.0929772502862807,0.4977851689051719,RL_adaptive,0.8981467266382134,0.10185327336178662,3.0,0.0,3.0,5.0,2.0,2.0,0.0,6.0,4.0
