target_id,seed,N,RL_adaptive,XYZ_split,delta_fidelity
2,3,5,0.7057801208938441,0.7921475359059582,-0.08636741501211409
2,3,10,0.4992629523092826,0.8795681059402302,-0.3803051536309476
2,3,25,0.9398704485943095,0.8686508751812678,0.07121957341304164
2,3,50,0.8365348629889362,0.9782213984881506,-0.1416865354992144
2,3,100,0.7680484691742897,0.9690856048563667,-0.20103713568207704
2,3,250,0.24102513866043615,0.9980699703810537,-0.7570448317206175
2,3,500,0.5818737575821482,0.9933413571523046,-0.41146759957015644
2,3,1000,0.6493367720303248,0.9977953470724212,-0.34845857504209643
2,4,1,0.18679378143412062,0.6497762859313986,-0.46298250449727796
2,4,2,0.40751828239409166,0.3146424898312871,0.09287579256280454
2,4,5,0.5283135988980974,0.8899352868737144,-0.361621687975617
2,4,10,0.5904973445478084,0.8655361754114784,-0.27503883086367
2,4,25,0.35920349301680204,0.9595034276078375,-0.6002999345910354
2,4,50,0.8676673642156836,0.9872525588672426,-0.11958519465155903
2,4,100,0.7745057214122301,0.9701735147706219,-0.1956677933583918
2,4,250,0.7816196193901719,0.9897547226244958,-0.20813510323432394
2,4,500,0.6759077232731574,0.9910520587801099,-0.31514433550695253
2,4,1000,0.6432862604931991,0.9992613753183247,-0.35597511482512556
3,0,1,0.27774039066586725,0.9304601966262751,-0.6527198059604078
3,0,2,0.29251135977413606,0.6021291930915948,-0.3096178333174588
3,0,5,0.783036585691589,0.6831402713007532,0.0998963143908358
3,0,10,0.7643019195373605,0.799121179227742,-0.034819259690381466
3,0,25,0.6558960417655022,0.9489348498059831,-0.2930388080404809
3,0,50,0.7729760297741844,0.8906034937518121,-0.11762746397762769
3,0,100,0.41346378521171834,0.9650987481945017,-0.5516349629827834
3,0,250,0.8118247784126869,0.9974334087112163,-0.18560863029852948
3,0,500,0.4874784491185961,0.9965698554427795,-0.5090914063241834
3,0,1000,0.6635194430721613,0.9966169098444886,-0.3330974667723273
3,1,1,0.32623938000786645,0.9304601966262751,-0.6042208166184087
3,1,2,0.2943105002465808,0.9304601966262751,-0.6361496963796943
3,1,5,0.48732317627045274,0.5336853490605913,-0.046362172790138545
3,1,10,0.632718015983372,0.9182303383571593,-0.2855123223737873
3,1,25,0.35094150009349667,0.9342924678688276,-0.5833509677753309
3,1,50,0.8213678550330133,0.9702701295960676,-0.14890227456305427
3,1,100,0.6646533653055261,0.9735890377854048,-0.30893567247987874
3,1,250,0.6990501574516166,0.9848717020659248,-0.2858215446143082
3,1,500,0.7213215950087367,0.990744799952763,-0.2694232049440263
3,1,1000,0.7035652693298459,0.9978866753185912,-0.29432140598874534
3,2,1,0.27774039066586725,0.9304601966262751,-0.6527198059604078
3,2,2,0.40747995355812455,0.9304601966262751,-0.5229802430681505
3,2,5,0.7310095309853138,0.6090652150316325,0.12194431595368138
3,2,10,0.6521405420404722,0.7992020769486515,-0.1470615349081793
3,2,25,0.784792507613465,0.8162804247823667,-0.03148791716890176
3,2,50,0.7004111622576994,0.9553061951683267,-0.2548950329106273
3,2,100,0.722154177003943,0.995025722994608,-0.272871545990665
3,2,250,0.5841813667731215,0.9905202719815404,-0.40633890520841887
3,2,500,0.7665958917354722,0.9871527352400985,-0.22055684350462634
3,2,1000,0.765927999881834,0.9958266947763518,-0.22989869489451775
3,3,1,0.32623938000786645,0.9304601966262751,-0.6042208166184087
3,3,2,0.40747995355812455,0.9304601966262751,-0.5229802430681505
3,3,5,0.7709410901234303,0.46528125979809903,0.3056598303253312
3,3,10,0.7723559834913226,0.8400314381488128,-0.06767545465749014
3,3,25,0.6658032633838039,0.9048855220820761,-0.23908225869827215
3,3,50,0.5915069184352517,0.9452906829909382,-0.3537837645556865
3,3,100,0.6838488250363791,0.976378598409458,-0.29252977337307884
3,3,250,0.5149069004764465,0.9962657141328987,-0.48135881365645217
3,3,500,0.5503337634836781,0.9938107839797372,-0.4434770204960591
3,3,1000,0.7650312683519069,0.9991805741399866,-0.2341493057880797
3,4,1,0.27774039066586725,0.9304601966262751,-0.6527198059604078
3,4,2,0.40747995355812455,0.9304601966262751,-0.5229802430681505
3,4,5,0.7255931375150233,0.6450750539238705,0.08051808359115276
3,4,10,0.7954893573415563,0.6229689799373638,0.17252037740419257
3,4,25,0.7737312808529018,0.9347513459087738,-0.16102006505587207
3,4,50,0.7685447095446298,0.9346103846014083,-0.1660656750567785
3,4,100,0.7714393047076102,0.9653152396917462,-0.1938759349841359
3,4,250,0.8004222041992146,0.9963700444963286,-0.19594784029711398
3,4,500,0.7223138372137803,0.9971023307070602,-0.27478849349327994
3,4,1000,0.4550172647872816,0.9975444392137331,-0.5425271744264515
4,0,1,0.5774779197023093,0.5408158902590375,0.03666202944327179
4,0,2,0.646060612687344,0.9212187338349268,-0.27515812114758276
4,0,5,0.76501311703097,0.7644535010194508,0.000559616011519215
4,0,10,0.8245983742761812,0.8193462487968401,0.005252125479341063
4,0,25,0.6567786559962665,0.9046201323833937,-0.24784147638712717
4,0,50,0.6516383482537023,0.9394024691573177,-0.2877641209036155
4,0,100,0.7432856701575873,0.9444199424249473,-0.20113427226736003
4,0,250,0.7458307601709989,0.9903611989083982,-0.24453043873739932
4,0,500,0.877047295910392,0.9944774658240829,-0.11743016991369093
4,0,1000,0.44850633785453076,0.998951674830105,-0.5504453369755743
4,1,1,0.5774779197023093,0.5408158902590375,0.03666202944327179
4,1,2,0.646060612687344,0.5408158902590375,0.10524472242830651
4,1,5,0.2691337607831155,0.7195982814136624,-0.4504645206305469
4,1,10,0.7367019111381738,0.8444671387715422,-0.10776522763336838
4,1,25,0.7102786301511745,0.8908908036492436,-0.18061217349806902
4,1,50,0.8226508903752657,0.9738680422624265,-0.15121715188716078
4,1,100,0.824019607492821,0.968357666189789,-0.14433805869696803
4,1,250,0.6708778083999476,0.9917381341098455,-0.32086032570989786
4,1,500,0.8774317948185985,0.9967570822399351,-0.11932528742133663
4,1,1000,0.7258728309774047,0.9996374577020889,-0.27376462672468416
4,2,1,0.5774779197023093,0.5408158902590375,0.03666202944327179
4,2,2,0.5417288471877852,0.5408158902590375,0.0009129569287477102
4,2,5,0.8082174908099167,0.5639201020522552,0.2442973887576615
4,2,10,0.7803649043074454,0.6154934623915219,0.1648714419159235
4,2,25,0.738813457728947,0.9875774951638635,-0.24876403743491649
4,2,50,0.7407246844266216,0.9485036885733449,-0.20777900414672323
4,2,100,0.7435009926071295,0.9798665089229845,-0.236365516315855
4,2,250,0.8063572173264947,0.9880093228485053,-0.1816521055220106
4,2,500,0.8743167980255885,0.9940452549067081,-0.11972845688111966
4,2,1000,0.41565686958099296,0.9993707625299739,-0.5837138929489809
4,3,1,0.5774779197023093,0.5408158902590375,0.03666202944327179
4,3,2,0.646060612687344,0.5408158902590375,0.10524472242830651
4,3,5,0.5310634332996352,0.6859074005532959,-0.15484396725366067
4,3,10,0.7617841074026489,0.9153136119513149,-0.15352950454866598
4,3,25,0.6304289867132559,0.9433608334184513,-0.31293184670519547
4,3,50,0.7268526703420138,0.8830421935238578,-0.15618952318184398
4,3,100,0.7429773830445864,0.9872607926442105,-0.24428340959962414
4,3,250,0.8088053122346968,0.9872589527321504,-0.1784536404974536
4,3,500,0.5243495105675768,0.997613072600734,-0.4732635620331571
4,3,1000,0.4544500343045482,0.9965777007624486,-0.5421276664579003
4,4,1,0.41265490096045526,0.5408158902590375,-0.12816098929858227
4,4,2,0.21872558395913527,0.5408158902590375,-0.32209030629990226
4,4,5,0.8082174908099167,0.7237742244305958,0.08444326637932087
4,4,10,0.2651044169886321,0.7462212888958043,-0.4811168719071722
4,4,25,0.7989958350533735,0.9365627175434463,-0.13756688249007287
4,4,50,0.7407246844266216,0.9511652148168832,-0.21044053039026156
4,4,100,0.8145544160976409,0.9820086349795437,-0.16745421888190282
4,4,250,0.8150955725537401,0.9901230332867664,-0.17502746073302633
4,4,500,0.8757454596137025,0.99026209646396,-0.11451663685025748
4,4,1000,0.7930053995094345,0.9985320355125336,-0.20552663600309906
5,0,1,0.3638539969843455,0.7464723546881712,-0.3826183577038257
5,0,2,0.6087303085492004,0.7464723546881712,-0.1377420461389708
5,0,5,0.6684112142376276,0.8597814857317575,-0.19137027149412988
5,0,10,0.5582298188966769,0.8903481321147095,-0.33211831321803265
5,0,25,0.8929844526140172,0.9184599017495336,-0.02547544913551647
5,0,50,0.8557102475476894,0.9367566604155687,-0.08104641286787928
5,0,100,0.5580481296807164,0.9746590004530566,-0.41661087077234027
