target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity
0,0,1,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,1,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.08949083633321968,0.9105091636667804
0,0,1,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.29931933478308553,0.7006806652169144
0,0,1,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.34787869656069725,0.6521213034393027
0,0,2,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.34787869656069725,0.6521213034393027
0,0,2,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6452713592443172,0.3547286407556828
0,0,2,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6594010911584718,0.3405989088415282
0,0,2,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6452713592443172,0.3547286407556828
0,0,5,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.34787869656069725,0.6521213034393027
0,0,5,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.4473401160492836,0.5526598839507164
0,0,5,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.30424829744100007,0.6957517025589999
0,0,5,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8186233387618617,0.18137666123813834
0,0,10,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.34787869656069725,0.6521213034393027
0,0,10,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.3615852215757039,0.6384147784242962
0,0,10,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9665996174505204,0.033400382549479635
0,0,10,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6393081972731754,0.36069180272682455
0,0,25,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,25,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6663866189966855,0.3336133810033145
0,0,25,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9471528614202814,0.05284713857971857
0,0,25,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8414012839828807,0.15859871601711928
0,0,50,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,50,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.5491055181895172,0.45089448181048275
0,0,50,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9949640163727735,0.005035983627226459
0,0,50,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.640452302284785,0.359547697715215
0,0,100,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,100,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6668757876351529,0.3331242123648471
0,0,100,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9851423809822887,0.014857619017711321
0,0,100,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8740978785254983,0.12590212147450175
0,0,250,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,250,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.662605528888359,0.337394471111641
0,0,250,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9947459717159126,0.005254028284087386
0,0,250,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8579411192484019,0.14205888075159812
0,0,500,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,500,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.666524283837132,0.333475716162868
0,0,500,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9968604533569062,0.0031395466430937935
0,0,500,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9549656127380779,0.045034387261922104
0,0,1000,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,0,1000,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6712300023866,0.3287699976134
0,0,1000,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9983091877615586,0.0016908122384413637
0,0,1000,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8074728081579872,0.19252719184201283
0,1,1,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.12267228054225174,0.8773277194577482
0,1,1,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6022723151026534,0.39772768489734656
0,1,1,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6594010911584718,0.3405989088415282
0,1,1,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.12267228054225174,0.8773277194577482
0,1,2,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,1,2,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.3134842677898373,0.6865157322101627
0,1,2,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.29931933478308553,0.7006806652169144
0,1,2,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6452713592443172,0.3547286407556828
0,1,5,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.34787869656069725,0.6521213034393027
0,1,5,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6632318140140235,0.33676818598597646
0,1,5,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.549777862968141,0.450222137031859
0,1,5,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.40511272743706045,0.5948872725629395
0,1,10,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,1,10,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.3852625382449865,0.6147374617550134
0,1,10,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9143455373007305,0.08565446269926946
0,1,10,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.47505915863676906,0.5249408413632309
0,1,25,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,1,25,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6380939541972384,0.36190604580276164
0,1,25,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8800487471273977,0.11995125287260233
0,1,25,RL_adaptive,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.8049604381705695,0.1950395618294305
0,1,50,Z_only,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.43026602860508023,0.5697339713949198
0,1,50,ZX_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.6700823229797208,0.3299176770202792
0,1,50,XYZ_split,1.4647208936346092,1.174836222825754,0.9808824587166785,0.4689777538792995,0.9960232226885573,0.003976777311442747
