trial_id,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward,z_fraction,x_fraction
1711,50,Z_only,4.008990621323384,2.4341094418104503,1.5748811795129334,0.49795757932097195,0.502042420679028,6,44,0,0,50,0,,1.0,0.0
1711,50,ZX_split,4.008990621323384,3.9269908169872414,0.08199980433614229,0.9983199497224643,0.0016800502775357051,2,23,2,23,25,25,,0.5,0.5
1711,50,RL_adaptive,4.008990621323384,4.04641974300558,0.037429121682196254,0.9996498060987509,0.0003501939012491295,4,24,1,21,28,22,0.9996498060987509,0.56,0.44
1711,100,Z_only,4.008990621323384,2.318558961454817,1.6904316598685667,0.4403249225682546,0.5596750774317454,16,84,0,0,100,0,,1.0,0.0
1711,100,ZX_split,4.008990621323384,3.9824893222329583,0.026501299090425423,0.9998244305624677,0.00017556943753227472,8,42,6,44,50,50,,0.5,0.5
1711,100,RL_adaptive,4.008990621323384,3.9451706320602193,0.06381998926316435,0.9989820978051923,0.001017902194807685,8,56,4,32,64,36,0.9989820978051923,0.64,0.36
1711,250,Z_only,4.008990621323384,2.296951972769077,1.7120386485543069,0.4296134132382178,0.5703865867617822,42,208,0,0,250,0,,1.0,0.0
1711,250,ZX_split,4.008990621323384,4.057202259951637,0.04821163862825362,0.9994190220218735,0.0005809779781265068,26,99,15,110,125,125,,0.5,0.5
1711,250,RL_adaptive,4.008990621323384,4.013102775235471,0.004112153912087635,0.9999957725535079,4.227446492088838e-06,27,131,10,82,158,92,0.9999957725535079,0.632,0.368
1711,500,Z_only,4.008990621323384,2.260100014668522,1.7488906066548617,0.41142284063811707,0.5885771593618829,91,409,0,0,500,0,,1.0,0.0
1711,500,ZX_split,4.008990621323384,3.9878910252652293,0.02109959605815437,0.9998887058905839,0.00011129410941612683,48,202,38,212,250,250,,0.5,0.5
1711,500,RL_adaptive,4.008990621323384,3.9662576281712023,0.042732993152181376,0.9995435422921892,0.00045645770781077566,41,216,32,211,257,243,0.9995435422921892,0.514,0.486
1712,10,Z_only,3.8361473960505985,2.498091544796509,1.3380558512540897,0.615322486528557,0.38467751347144297,1,9,0,0,10,0,,1.0,0.0
1712,10,ZX_split,3.8361473960505985,3.682012153860377,0.15413524219022134,0.9940723313668255,0.00592766863317451,0,5,1,4,5,5,,0.5,0.5
1712,10,RL_adaptive,3.8361473960505985,3.7295952571373605,0.106552138913238,0.9971643447977038,0.002835655202296228,0,4,1,5,4,6,0.9971643447977038,0.4,0.6
1712,25,Z_only,3.8361473960505985,2.4341094418104503,1.4020379542401482,0.5839792449380957,0.4160207550619043,3,22,0,0,25,0,,1.0,0.0
1712,25,ZX_split,3.8361473960505985,3.8348157794307793,0.001331616619819176,0.9999995566993601,4.4330063986297574e-07,1,11,2,11,12,13,,0.48,0.52
1712,25,RL_adaptive,3.8361473960505985,3.7152593217579537,0.12088807429264481,0.9963509655159554,0.003649034484044633,1,11,3,10,12,13,0.9963509655159554,0.48,0.52
1712,50,Z_only,3.8361473960505985,2.2652945924214523,1.5708528036291463,0.4999717615828903,0.5000282384171097,9,41,0,0,50,0,,1.0,0.0
1712,50,ZX_split,3.8361473960505985,3.8221138782570074,0.014033517793591077,0.9999507659026045,4.9234097395545184e-05,2,23,4,21,25,25,,0.5,0.5
1712,50,RL_adaptive,3.8361473960505985,3.7385189047764738,0.09762849127412476,0.9976190614488654,0.002380938551134637,4,23,6,17,27,23,0.9976190614488654,0.54,0.46
1712,100,Z_only,3.8361473960505985,2.7388768120091314,1.0972705840414672,0.7280134522086095,0.27198654779139053,4,96,0,0,100,0,,1.0,0.0
1712,100,ZX_split,3.8361473960505985,3.690142056040321,0.14600534001027743,0.9946800709125518,0.005319929087448161,7,43,14,36,50,50,,0.5,0.5
1712,100,RL_adaptive,3.8361473960505985,3.9185164435842705,0.08236904753367202,0.9983047937771441,0.001695206222855905,7,58,4,31,65,35,0.9983047937771441,0.65,0.35
1712,250,Z_only,3.8361473960505985,2.511545963143953,1.3246014329066456,0.6218576812578133,0.37814231874218673,24,226,0,0,250,0,,1.0,0.0
1712,250,ZX_split,3.8361473960505985,3.820255144338106,0.015892251712492644,0.9999368604127906,6.313958720938206e-05,16,109,25,100,125,125,,0.5,0.5
1712,250,RL_adaptive,3.8361473960505985,3.8739764156404473,0.037829019589848745,0.9996422839809407,0.0003577160190593176,23,130,18,79,153,97,0.9996422839809407,0.612,0.388
1712,500,Z_only,3.8361473960505985,2.4038666851365442,1.4322807109140543,0.5690365502751733,0.4309634497248267,65,435,0,0,500,0,,1.0,0.0
1712,500,ZX_split,3.8361473960505985,3.860422653211417,0.024275257160818686,0.9998526852068951,0.00014731479310492457,29,221,41,209,250,250,,0.5,0.5
1712,500,RL_adaptive,3.8361473960505985,3.8662490967729517,0.030101700722353186,0.9997734890078817,0.00022651099211834502,25,227,36,212,252,248,0.9997734890078817,0.504,0.496
1713,10,Z_only,5.627837612791509,0.9272952180016121,1.58264291238969,0.4940768457490197,0.5059231542509803,8,2,0,0,10,0,,1.0,0.0
1713,10,ZX_split,5.627837612791509,5.497787143782138,0.13005046900937067,0.995777674972609,0.00422232502739095,4,1,1,4,5,5,,0.5,0.5
1713,10,RL_adaptive,5.627837612791509,5.497787143782138,0.13005046900937067,0.995777674972609,0.00422232502739095,6,0,0,4,6,4,0.995777674972609,0.6,0.4
1713,25,Z_only,5.627837612791509,0.7074832117793429,1.3628309061674209,0.6032347941165301,0.39676520588346986,22,3,0,0,25,0,,1.0,0.0
1713,25,ZX_split,5.627837612791509,5.5899621813386,0.037875431452908614,0.9996414057945318,0.0003585942054682434,11,1,2,11,12,13,,0.48,0.52
1713,25,RL_adaptive,5.627837612791509,5.846558147366045,0.218720534574536,0.9880879338622552,0.011912066137744759,10,0,4,11,10,15,0.9880879338622552,0.4,0.6
1713,50,Z_only,5.627837612791509,0.7669940078618667,1.4223417022499447,0.573954966042178,0.426045033957822,43,7,0,0,50,0,,1.0,0.0
1713,50,ZX_split,5.627837612791509,5.553285649027854,0.07455196376365425,0.9986111446245209,0.001388855375479059,22,3,4,21,25,25,,0.5,0.5
1713,50,RL_adaptive,5.627837612791509,5.669547295110341,0.04170968231883254,0.9995651386496369,0.0004348613503630805,21,6,7,16,27,23,0.9995651386496369,0.54,0.46
1713,100,Z_only,5.627837612791509,0.7377259684532488,1.393073662841326,0.5883942842050738,0.4116057157949262,87,13,0,0,100,0,,1.0,0.0
1713,100,ZX_split,5.627837612791509,5.608444364956034,0.019393247835474803,0.9999059784314309,9.40215685690804e-05,45,5,9,41,50,50,,0.5,0.5
1713,100,RL_adaptive,5.627837612791509,5.6265755327872276,0.0012620800042810743,0.9999996017885685,3.9821143149598726e-07,50,7,9,34,57,43,0.9999996017885685,0.57,0.43
1713,250,Z_only,5.627837612791509,0.6163392897064195,1.2716869840944973,0.6473346060712543,0.35266539392874574,227,23,0,0,250,0,,1.0,0.0
1713,250,ZX_split,5.627837612791509,5.591628356411475,0.03620925638003403,0.999672258249246,0.000327741750754007,109,16,24,101,125,125,,0.5,0.5
1713,250,RL_adaptive,5.627837612791509,5.631007809254551,0.003170196463042174,0.9999974874657006,2.512534299392577e-06,121,10,21,98,131,119,0.9999974874657006,0.524,0.476
1713,500,Z_only,5.627837612791509,0.6368044957699469,1.2921521901580242,0.6375261675416612,0.36247383245833875,451,49,0,0,500,0,,1.0,0.0
1713,500,ZX_split,5.627837612791509,5.655015194758707,0.027177581967197995,0.9998153561251769,0.0001846438748230872,220,30,56,194,250,250,,0.5,0.5
1713,500,RL_adaptive,5.627837612791509,5.465146865423527,0.16269074736798128,0.9933975125136317,0.006602487486368269,242,50,31,177,292,208,0.9933975125136317,0.584,0.416
1714,10,Z_only,2.2840972599418303,3.141592653589793,0.8574953936479628,0.8271667585450574,0.1728332414549426,0,10,0,0,10,0,,1.0,0.0
1714,10,ZX_split,2.2840972599418303,1.2490457723982544,1.035051487543576,0.7552408298925039,0.24475917010749615,3,2,4,1,5,5,,0.5,0.5
1714,10,RL_adaptive,2.2840972599418303,2.214297435588181,0.06979982435364951,0.9987824905608905,0.0012175094391094765,1,3,5,1,4,6,0.9987824905608905,0.4,0.6
1714,25,Z_only,2.2840972599418303,2.4341094418104503,0.15001218186861998,0.9943846287134901,0.005615371286509907,3,22,0,0,25,0,,1.0,0.0
1714,25,ZX_split,2.2840972599418303,2.1962813670341257,0.08781589290770464,0.9980733308625531,0.0019266691374468792,3,9,11,2,12,13,,0.48,0.52
1714,25,RL_adaptive,2.2840972599418303,2.0533096218173736,0.23078763812445668,0.9867432646081665,0.013256735391833474,4,10,10,1,14,11,0.9867432646081665,0.56,0.44
1714,50,Z_only,2.2840972599418303,2.6466585272488974,0.36256126730706706,0.9674957432027488,0.03250425679725122,3,47,0,0,50,0,,1.0,0.0
1714,50,ZX_split,2.2840972599418303,2.26945615151636,0.014641108425470506,0.9999464104433259,5.3589556674116245e-05,2,23,25,0,25,25,,0.5,0.5
1714,50,RL_adaptive,2.2840972599418303,2.2220492183003877,0.06204804164144262,0.9990378188880717,0.0009621811119282508,5,22,21,2,27,23,0.9990378188880717,0.54,0.46
1714,100,Z_only,2.2840972599418303,2.1412334361948187,0.14286382374701168,0.9949061546273391,0.005093845372660888,23,77,0,0,100,0,,1.0,0.0
1714,100,ZX_split,2.2840972599418303,2.137525544318403,0.1465717156234274,0.9946387913868158,0.005361208613184232,11,39,47,3,50,50,,0.5,0.5
1714,100,RL_adaptive,2.2840972599418303,2.353784856301853,0.06968759636002275,0.998786400987256,0.0012135990127439822,9,55,31,5,64,36,0.998786400987256,0.64,0.36
1714,250,Z_only,2.2840972599418303,2.1944439370384514,0.08965332290337891,0.9979919159982803,0.002008084001719701,52,198,0,0,250,0,,1.0,0.0
1714,250,ZX_split,2.2840972599418303,2.260105774674978,0.02399148526685213,0.9998561090607365,0.00014389093926348018,25,100,108,17,125,125,,0.5,0.5
1714,250,RL_adaptive,2.2840972599418303,2.270057185222085,0.01404007471974511,0.9999507198849973,4.928011500271445e-05,24,106,105,15,130,120,0.9999507198849973,0.52,0.48
1714,500,Z_only,2.2840972599418303,2.281015542247478,0.0030817176943522817,0.9999976257558921,2.3742441078722365e-06,87,413,0,0,500,0,,1.0,0.0
1714,500,ZX_split,2.2840972599418303,2.291197417032742,0.007100157090911718,0.9999873969952667,1.2603004733269252e-05,46,204,215,35,250,250,,0.5,0.5
1714,500,RL_adaptive,2.2840972599418303,2.316755432436042,0.03265817249421188,0.9997333846402877,0.00026661535971228556,38,215,217,30,253,247,0.9997333846402877,0.506,0.494
1715,10,Z_only,5.070656347617461,1.369438406004566,2.5819673655666913,0.0762729533210331,0.9237270466789669,6,4,0,0,10,0,,1.0,0.0
1715,10,ZX_split,5.070656347617461,4.90978454023457,0.16087180738289053,0.9935440067171865,0.0064559932828135436,3,2,0,5,5,5,,0.5,0.5
1715,10,RL_adaptive,5.070656347617461,4.3906384259880475,0.6800179216294131,0.888780724815251,0.11121927518474894,2,4,0,4,6,4,0.888780724815251,0.6,0.4
1715,25,Z_only,5.070656347617461,1.2870022175865687,2.499531177148694,0.09956852495171942,0.9004314750482806,16,9,0,0,25,0,,1.0,0.0
1715,25,ZX_split,5.070656347617461,4.547240302970063,0.5234160446473979,0.9330583774004132,0.0669416225995868,5,7,0,13,12,13,,0.48,0.52
1715,25,RL_adaptive,5.070656347617461,5.337874020623919,0.26721767300645816,0.982254649523161,0.017745350476839006,9,3,2,11,12,13,0.982254649523161,0.48,0.52
1715,50,Z_only,5.070656347617461,1.1592794807274087,2.3718084402895343,0.14096956518943274,0.8590304348105673,35,15,0,0,50,0,,1.0,0.0
1715,50,ZX_split,5.070656347617461,5.290290917346935,0.21963456972947437,0.9879885659393538,0.012011434060646198,20,5,1,24,25,25,,0.5,0.5
1715,50,RL_adaptive,5.070656347617461,5.0168998635868025,0.053756484030658136,0.9992777340625415,0.0007222659374584994,18,10,1,21,28,22,0.9992777340625415,0.56,0.44
1715,100,Z_only,5.070656347617461,1.266103672779499,2.4786326323416246,0.10591303280351394,0.8940869671964861,65,35,0,0,100,0,,1.0,0.0
1715,100,ZX_split,5.070656347617461,4.926449663948511,0.1442066836689495,0.9948101113457115,0.005189888654288488,30,20,2,48,50,50,,0.5,0.5
1715,100,RL_adaptive,5.070656347617461,5.061159983968596,0.009496363648864303,0.9999774549387906,2.2545061209355843e-05,45,21,0,34,66,34,0.9999774549387906,0.66,0.34
1715,250,Z_only,5.070656347617461,1.2786586352646758,2.491187594826801,0.1020807014044483,0.8979192985955518,161,89,0,0,250,0,,1.0,0.0
1715,250,ZX_split,5.070656347617461,5.125232885327274,0.05457653770981352,0.9992555351989024,0.0007444648010975774,89,36,2,123,125,125,,0.5,0.5
1715,250,RL_adaptive,5.070656347617461,5.094628458014883,0.02397211039742242,0.9998563413605687,0.00014365863943133217,108,47,1,94,155,95,0.9998563413605687,0.62,0.38
1715,500,Z_only,5.070656347617461,1.2366106560566172,2.449139615618743,0.11515887687989855,0.8848411231201014,332,168,0,0,500,0,,1.0,0.0
1715,500,ZX_split,5.070656347617461,5.044721150402408,0.025935197215052774,0.9998318508119157,0.0001681491880842767,164,86,12,238,250,250,,0.5,0.5
1715,500,RL_adaptive,5.070656347617461,5.130175816301836,0.05951946868437563,0.9991146196348027,0.0008853803651972525,207,84,5,204,291,209,0.9991146196348027,0.582,0.418
1716,10,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,10,0,0,10,0,,1.0,0.0
1716,10,ZX_split,3.1152017790367195,2.9441970937399127,0.1710046852968068,0.9927071472493264,0.007292852750673595,0,5,3,2,5,5,,0.5,0.5
1716,10,RL_adaptive,3.1152017790367195,3.7295952571373605,0.614393478100641,0.9085616173127102,0.09143838268728977,0,4,1,5,4,6,0.9085616173127102,0.4,0.6
1716,25,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,25,0,0,25,0,,1.0,0.0
1716,25,ZX_split,3.1152017790367195,3.218364544859571,0.10316276582285155,0.9973417197667495,0.002658280233250543,0,12,6,7,12,13,,0.48,0.52
1716,25,RL_adaptive,3.1152017790367195,3.368391501643679,0.2531897226069595,0.9840591720168036,0.015940827983196404,0,12,5,8,12,13,0.9840591720168036,0.48,0.52
1716,50,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,50,0,0,50,0,,1.0,0.0
1716,50,ZX_split,3.1152017790367195,2.9441970937399127,0.1710046852968068,0.9927071472493264,0.007292852750673595,0,25,15,10,25,25,,0.5,0.5
1716,50,RL_adaptive,3.1152017790367195,3.4146013566765037,0.2993995776397842,0.9777568769260873,0.02224312307391274,0,25,9,16,25,25,0.9777568769260873,0.5,0.5
1716,100,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,100,0,0,100,0,,1.0,0.0
1716,100,ZX_split,3.1152017790367195,3.0221637275714546,0.09303805146526489,0.9978375407883873,0.002162459211612733,0,50,28,22,50,50,,0.5,0.5
1716,100,RL_adaptive,3.1152017790367195,3.0258334358689827,0.08936834316773679,0.998004653360067,0.001995346639932949,0,57,24,19,57,43,0.998004653360067,0.57,0.43
1716,250,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,250,0,0,250,0,,1.0,0.0
1716,250,ZX_split,3.1152017790367195,3.1016139664665032,0.01358781257021624,0.9999538435475459,4.615645245409361e-05,0,125,65,60,125,125,,0.5,0.5
1716,250,RL_adaptive,3.1152017790367195,3.176061754589301,0.0608599755525816,0.9990743016242012,0.0009256983757988113,0,134,56,60,134,116,0.9990743016242012,0.536,0.464
1716,500,Z_only,3.1152017790367195,3.141592653589793,0.02639087455307365,0.9998258905407207,0.00017410945927931465,0,500,0,0,500,0,,1.0,0.0
1716,500,ZX_split,3.1152017790367195,3.1016139664665032,0.01358781257021624,0.9999538435475459,4.615645245409361e-05,0,250,130,120,250,250,,0.5,0.5
1716,500,RL_adaptive,3.1152017790367195,3.1453662205837283,0.030164441547008813,0.999772543864063,0.00022745613593699865,0,235,132,133,235,265,0.999772543864063,0.47,0.53
