target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,0,15,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7807098202854763,0.2192901797145237,2.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0
0,0,20,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,20,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6853125903032458,0.31468740969675424,,,,,,,,,
0,0,20,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.8835593443616203,0.11644065563837969,,,,,,,,,
0,0,20,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9801664465717855,0.019833553428214468,1.0,3.0,2.0,0.0,7.0,0.0,4.0,0.0,3.0
0,0,25,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,25,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6532254217827712,0.3467745782172288,,,,,,,,,
0,0,25,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9550692160148203,0.04493078398517969,,,,,,,,,
0,0,25,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.937712728607801,0.06228727139219903,1.0,4.0,5.0,6.0,2.0,1.0,4.0,1.0,1.0
0,0,30,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,30,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7042822927445819,0.2957177072554181,,,,,,,,,
0,0,30,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7762092860091397,0.22379071399086026,,,,,,,,,
0,0,30,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7348229382444376,0.26517706175556244,1.0,4.0,3.0,8.0,3.0,1.0,2.0,2.0,6.0
0,0,40,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,40,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6941733483367848,0.3058266516632152,,,,,,,,,
0,0,40,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9381057712844574,0.06189422871554262,,,,,,,,,
0,0,40,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9355801682466875,0.06441983175331245,7.0,7.0,0.0,1.0,4.0,10.0,1.0,5.0,5.0
0,0,50,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,50,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6796699196986487,0.32033008030135135,,,,,,,,,
0,0,50,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.979542325322717,0.02045767467728299,,,,,,,,,
0,0,50,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9709451038258233,0.02905489617417667,1.0,7.0,19.0,7.0,1.0,3.0,1.0,3.0,8.0
0,0,75,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,75,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7127218815827,0.2872781184173,,,,,,,,,
0,0,75,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9825159170227914,0.017484082977208604,,,,,,,,,
0,0,75,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9805637787166454,0.01943622128335465,1.0,1.0,14.0,7.0,1.0,1.0,6.0,11.0,33.0
0,0,100,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,0,100,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7086778676959858,0.29132213230401416,,,,,,,,,
0,0,100,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9818711217468763,0.018128878253123704,,,,,,,,,
