target_id,seed,theta1,theta2,N,method,l1,kl
3,4,5.801547725061365,1.7377681925808202,50,MLE,0.13270989661446997,0.013606384346593156
3,4,5.801547725061365,1.7377681925808202,50,Dirichlet(alpha=0.5),0.12194066584523924,0.013599773266224007
3,4,5.801547725061365,1.7377681925808202,100,MLE,0.07376246751904354,0.024213747816568
3,4,5.801547725061365,1.7377681925808202,100,Dirichlet(alpha=0.5),0.05493893810727879,0.011348170577272556
3,4,5.801547725061365,1.7377681925808202,250,MLE,0.048572262051790493,0.008214246627179102
3,4,5.801547725061365,1.7377681925808202,250,Dirichlet(alpha=0.5),0.05177861125813974,0.008850499989347865
3,4,5.801547725061365,1.7377681925808202,500,MLE,0.07380290499184541,0.002884160341731513
3,4,5.801547725061365,1.7377681925808202,500,Dirichlet(alpha=0.5),0.07284672969304068,0.002826210559454875
3,4,5.801547725061365,1.7377681925808202,1000,MLE,0.08986236543732047,0.005266987745659256
3,4,5.801547725061365,1.7377681925808202,1000,Dirichlet(alpha=0.5),0.09088032950917682,0.005451632181169593
4,0,5.1506698168945935,5.591360694322676,10,MLE,0.2905553532014196,2.774863995535827
4,0,5.1506698168945935,5.591360694322676,10,Dirichlet(alpha=0.5),0.2577167537016889,0.04469893528755041
4,0,5.1506698168945935,5.591360694322676,25,MLE,0.29055535320141956,0.8196709866947562
4,0,5.1506698168945935,5.591360694322676,25,Dirichlet(alpha=0.5),0.2683331309791973,0.04412297661319586
4,0,5.1506698168945935,5.591360694322676,50,MLE,0.1705553532014195,0.019552598518695508
4,0,5.1506698168945935,5.591360694322676,50,Dirichlet(alpha=0.5),0.1729644300828777,0.01717477048140026
4,0,5.1506698168945935,5.591360694322676,100,MLE,0.08944464679858047,0.007144770775187659
4,0,5.1506698168945935,5.591360694322676,100,Dirichlet(alpha=0.5),0.08787601934760009,0.008232065670047486
4,0,5.1506698168945935,5.591360694322676,250,MLE,0.0388105839290316,0.000842660535333481
4,0,5.1506698168945935,5.591360694322676,250,Dirichlet(alpha=0.5),0.04238468284199937,0.0010147360940796057
4,0,5.1506698168945935,5.591360694322676,500,MLE,0.07136134890403245,0.004166051308611755
4,0,5.1506698168945935,5.591360694322676,500,Dirichlet(alpha=0.5),0.06804660786817582,0.003616080500259456
4,0,5.1506698168945935,5.591360694322676,1000,MLE,0.02718941607096844,0.0011771548873398402
4,0,5.1506698168945935,5.591360694322676,1000,Dirichlet(alpha=0.5),0.026482829244621073,0.0012491967394247308
4,1,5.1506698168945935,5.591360694322676,10,MLE,0.5393613489040324,2.8724116226396417
4,1,5.1506698168945935,5.591360694322676,10,Dirichlet(alpha=0.5),0.339856082737635,0.08534036756660865
4,1,5.1506698168945935,5.591360694322676,25,MLE,0.14063865109596754,0.01287862999373452
4,1,5.1506698168945935,5.591360694322676,25,Dirichlet(alpha=0.5),0.18656457702189347,0.02411102086999923
4,1,5.1506698168945935,5.591360694322676,50,MLE,0.1131894160709685,0.019709969103289864
4,1,5.1506698168945935,5.591360694322676,50,Dirichlet(alpha=0.5),0.09626633914789146,0.013678288854496514
4,1,5.1506698168945935,5.591360694322676,100,MLE,0.11936134890403237,0.015172213373775627
4,1,5.1506698168945935,5.591360694322676,100,Dirichlet(alpha=0.5),0.10210644694324812,0.009985394348367404
4,1,5.1506698168945935,5.591360694322676,250,MLE,0.09718941607096848,0.01198753183279867
4,1,5.1506698168945935,5.591360694322676,250,Dirichlet(alpha=0.5),0.0938243367058891,0.010848653992706526
4,1,5.1506698168945935,5.591360694322676,500,MLE,0.06063865109596763,0.00226293019787659
4,1,5.1506698168945935,5.591360694322676,500,Dirichlet(alpha=0.5),0.06342749571748146,0.002445363031072262
4,1,5.1506698168945935,5.591360694322676,1000,MLE,0.01863865109596758,0.00030163695387145587
4,1,5.1506698168945935,5.591360694322676,1000,Dirichlet(alpha=0.5),0.020119689020119284,0.0003662638153435695
4,2,5.1506698168945935,5.591360694322676,10,MLE,0.2606386510959676,0.05134860220127616
4,2,5.1506698168945935,5.591360694322676,10,Dirichlet(alpha=0.5),0.34397198442930094,0.08771709118640247
4,2,5.1506698168945935,5.591360694322676,25,MLE,0.2556165796316444,0.8047163420285945
4,2,5.1506698168945935,5.591360694322676,25,Dirichlet(alpha=0.5),0.20524620926127413,0.0370186530657982
4,2,5.1506698168945935,5.591360694322676,50,MLE,0.4068105839290316,0.8532899661954356
4,2,5.1506698168945935,5.591360694322676,50,Dirichlet(alpha=0.5),0.4037336608521085,0.1057440321693404
4,2,5.1506698168945935,5.591360694322676,100,MLE,0.06438342036835558,0.008563030037807484
4,2,5.1506698168945935,5.591360694322676,100,Dirichlet(alpha=0.5),0.07144224389776738,0.010071263148664456
4,2,5.1506698168945935,5.591360694322676,250,MLE,0.11536134890403238,0.008048132712679346
4,2,5.1506698168945935,5.591360694322676,250,Dirichlet(alpha=0.5),0.10969735257890492,0.007500040500732448
4,2,5.1506698168945935,5.591360694322676,500,MLE,0.03974476927238786,0.003465762347377707
4,2,5.1506698168945935,5.591360694322676,500,Dirichlet(alpha=0.5),0.038246761304260316,0.0032574024746181603
4,2,5.1506698168945935,5.591360694322676,1000,MLE,0.010638651095967587,0.00035521293923964964
4,2,5.1506698168945935,5.591360694322676,1000,Dirichlet(alpha=0.5),0.012135657083991544,0.00041998677290182144
4,3,5.1506698168945935,5.591360694322676,10,MLE,0.33936134890403247,2.7700924859456713
4,3,5.1506698168945935,5.591360694322676,10,Dirichlet(alpha=0.5),0.17318941607096844,0.025329345135366478
4,3,5.1506698168945935,5.591360694322676,25,MLE,0.09936134890403248,0.770659775782515
4,3,5.1506698168945935,5.591360694322676,25,Dirichlet(alpha=0.5),0.05709806111312592,0.005925478177538858
4,3,5.1506698168945935,5.591360694322676,50,MLE,0.1499167021054518,0.06073295685628822
4,3,5.1506698168945935,5.591360694322676,50,Dirichlet(alpha=0.5),0.11453208672083648,0.034787916181123285
4,3,5.1506698168945935,5.591360694322676,100,MLE,0.06063865109596762,0.0031951452451709095
4,3,5.1506698168945935,5.591360694322676,100,Dirichlet(alpha=0.5),0.07436414129204602,0.005023343619331201
4,3,5.1506698168945935,5.591360694322676,250,MLE,0.030810583929031587,0.0011546726139634632
4,3,5.1506698168945935,5.591360694322676,250,Dirichlet(alpha=0.5),0.03315979027823792,0.0010974616929822828
4,3,5.1506698168945935,5.591360694322676,500,MLE,0.04361657963164445,0.0012380026920499124
4,3,5.1506698168945935,5.591360694322676,500,Dirichlet(alpha=0.5),0.0417520377989751,0.0011877841976750993
4,3,5.1506698168945935,5.591360694322676,1000,MLE,0.024083297894548175,0.0007667616717065735
4,3,5.1506698168945935,5.591360694322676,1000,Dirichlet(alpha=0.5),0.025572319850635954,0.000833338097682255
4,4,5.1506698168945935,5.591360694322676,10,MLE,0.7268105839290315,1.0481225947250483
4,4,5.1506698168945935,5.591360694322676,10,Dirichlet(alpha=0.5),0.6773053177626343,0.27557500742698876
4,4,5.1506698168945935,5.591360694322676,25,MLE,0.06991670210545187,0.7696070271982725
4,4,5.1506698168945935,5.591360694322676,25,Dirichlet(alpha=0.5),0.06755132466977228,0.006562803094349423
4,4,5.1506698168945935,5.591360694322676,50,MLE,0.14063865109596752,0.01834037989319825
4,4,5.1506698168945935,5.591360694322676,50,Dirichlet(alpha=0.5),0.16448480494212137,0.025137891951238153
4,4,5.1506698168945935,5.591360694322676,100,MLE,0.09055535320141955,0.010832063154707701
4,4,5.1506698168945935,5.591360694322676,100,Dirichlet(alpha=0.5),0.08859456888769403,0.0074252678119835006
4,4,5.1506698168945935,5.591360694322676,250,MLE,0.1108105839290316,0.006619314934016157
4,4,5.1506698168945935,5.591360694322676,250,Dirichlet(alpha=0.5),0.11381325427057079,0.006993383971947514
4,4,5.1506698168945935,5.591360694322676,500,MLE,0.1003834203683556,0.005791807663695574
4,4,5.1506698168945935,5.591360694322676,500,Dirichlet(alpha=0.5),0.10167425702174199,0.005931786430270265
4,4,5.1506698168945935,5.591360694322676,1000,MLE,0.04944464679858043,0.0034839435277089284
4,4,5.1506698168945935,5.591360694322676,1000,Dirichlet(alpha=0.5),0.049364806479219155,0.0036073673531393513
5,0,3.2230884273154183,1.5391579822145707,10,MLE,0.2332400439426478,0.05970178346104717
5,0,3.2230884273154183,1.5391579822145707,10,Dirichlet(alpha=0.5),0.27992110089883226,0.1017971208353051
5,0,3.2230884273154183,1.5391579822145707,25,MLE,0.17007889910116764,0.04689696325035403
5,0,3.2230884273154183,1.5391579822145707,25,Dirichlet(alpha=0.5),0.18898217827957436,0.04402734879962134
5,0,3.2230884273154183,1.5391579822145707,50,MLE,0.17007889910116764,0.04689696325035403
5,0,3.2230884273154183,1.5391579822145707,50,Dirichlet(alpha=0.5),0.17829841759581375,0.027459079554961463
5,0,3.2230884273154183,1.5391579822145707,100,MLE,0.05007889910116769,0.03359534775459322
5,0,3.2230884273154183,1.5391579822145707,100,Dirichlet(alpha=0.5),0.05499525017499922,0.006365494996413763
5,0,3.2230884273154183,1.5391579822145707,250,MLE,0.010078899101167708,0.032457662344115235
5,0,3.2230884273154183,1.5391579822145707,250,Dirichlet(alpha=0.5),0.010410749708145837,0.0008991872748313739
5,0,3.2230884273154183,1.5391579822145707,500,MLE,0.015528078247576873,0.016181600965802425
5,0,3.2230884273154183,1.5391579822145707,500,Dirichlet(alpha=0.5),0.015976877791262622,0.0011774517248486797
5,0,3.2230884273154183,1.5391579822145707,1000,MLE,0.014078899101167712,0.032499134924584686
5,0,3.2230884273154183,1.5391579822145707,1000,Dirichlet(alpha=0.5),0.01299307075785424,0.00025934162111072075
5,1,3.2230884273154183,1.5391579822145707,10,MLE,0.17007889910116764,0.04689696325035403
5,1,3.2230884273154183,1.5391579822145707,10,Dirichlet(alpha=0.5),0.21675995605735213,0.09018416178565684
5,1,3.2230884273154183,1.5391579822145707,25,MLE,0.2500788991011677,0.06459133462392919
5,1,3.2230884273154183,1.5391579822145707,25,Dirichlet(alpha=0.5),0.2630562523536485,0.060210171352527625
5,1,3.2230884273154183,1.5391579822145707,50,MLE,0.09007889910116773,0.03635453770863666
5,1,3.2230884273154183,1.5391579822145707,50,Dirichlet(alpha=0.5),0.10137534067273682,0.01738699444214939
5,1,3.2230884273154183,1.5391579822145707,100,MLE,0.01324004394264782,0.03249025993073691
5,1,3.2230884273154183,1.5391579822145707,100,Dirichlet(alpha=0.5),0.02011717933020489,0.005300903032255369
5,1,3.2230884273154183,1.5391579822145707,250,MLE,0.034078899101167674,0.03294712479050177
5,1,3.2230884273154183,1.5391579822145707,250,Dirichlet(alpha=0.5),0.03422027351766962,0.001381729918961596
5,1,3.2230884273154183,1.5391579822145707,500,MLE,0.010759956057352195,0.002319252790547508
5,1,3.2230884273154183,1.5391579822145707,500,Dirichlet(alpha=0.5),0.0126173119362641,0.0037872617563474323
5,1,3.2230884273154183,1.5391579822145707,1000,MLE,0.06963306659390331,0.01950269920375073
5,1,3.2230884273154183,1.5391579822145707,1000,Dirichlet(alpha=0.5),0.06955721829051012,0.003173686988750264
5,2,3.2230884273154183,1.5391579822145707,10,MLE,0.4332400439426478,0.13333334961723942
5,2,3.2230884273154183,1.5391579822145707,10,Dirichlet(alpha=0.5),0.446587767565499,0.16204205450380704
5,2,3.2230884273154183,1.5391579822145707,25,MLE,0.1532400439426479,0.04397057350907699
5,2,3.2230884273154183,1.5391579822145707,25,Dirichlet(alpha=0.5),0.17806924904698052,0.041717267231353626
5,2,3.2230884273154183,1.5391579822145707,50,MLE,0.13007889910116766,0.04077073647811676
5,2,3.2230884273154183,1.5391579822145707,50,Dirichlet(alpha=0.5),0.13983687913427525,0.021603575611999132
5,2,3.2230884273154183,1.5391579822145707,100,MLE,0.03324004394264784,0.03292224756425993
5,2,3.2230884273154183,1.5391579822145707,100,Dirichlet(alpha=0.5),0.03972502246745978,0.00573057041865639
5,2,3.2230884273154183,1.5391579822145707,250,MLE,0.07324004394264788,0.03498545687055144
5,2,3.2230884273154183,1.5391579822145707,250,Dirichlet(alpha=0.5),0.07357189454962601,0.0034169002138170063
5,2,3.2230884273154183,1.5391579822145707,500,MLE,0.02436693340609677,0.016341970610410036
5,2,3.2230884273154183,1.5391579822145707,500,Dirichlet(alpha=0.5),0.024528880360140958,0.001334901504818551
5,2,3.2230884273154183,1.5391579822145707,1000,MLE,0.005240043942647814,0.032429263318531666
5,2,3.2230884273154183,1.5391579822145707,1000,Dirichlet(alpha=0.5),0.004297928174184804,0.00019011472574951356
5,3,3.2230884273154183,1.5391579822145707,10,MLE,0.17007889910116764,0.04689696325035403
5,3,3.2230884273154183,1.5391579822145707,10,Dirichlet(alpha=0.5),0.21675995605735213,0.09018416178565684
5,3,3.2230884273154183,1.5391579822145707,25,MLE,0.31324004394264787,0.08276166367035327
5,3,3.2230884273154183,1.5391579822145707,25,Dirichlet(alpha=0.5),0.32621739719512866,0.0776448131970694
5,3,3.2230884273154183,1.5391579822145707,50,MLE,0.05007889910116769,0.03359534775459322
5,3,3.2230884273154183,1.5391579822145707,50,Dirichlet(alpha=0.5),0.06291380221119833,0.014760565465908461
5,3,3.2230884273154183,1.5391579822145707,100,MLE,0.01324004394264782,0.03249025993073691
5,3,3.2230884273154183,1.5391579822145707,100,Dirichlet(alpha=0.5),0.02011717933020489,0.005300903032255369
5,3,3.2230884273154183,1.5391579822145707,250,MLE,0.01563306659390326,0.018725918931044687
5,3,3.2230884273154183,1.5391579822145707,250,Dirichlet(alpha=0.5),0.018016338994070437,0.004035779544476472
5,3,3.2230884273154183,1.5391579822145707,500,MLE,0.020366933406096768,0.016259834445091704
5,3,3.2230884273154183,1.5391579822145707,500,Dirichlet(alpha=0.5),0.02054481661512104,0.001253347778133844
5,3,3.2230884273154183,1.5391579822145707,1000,MLE,0.040759956057352165,0.0012603085993339279
5,3,3.2230884273154183,1.5391579822145707,1000,Dirichlet(alpha=0.5),0.04161025545854981,0.0017282726071866858
5,4,3.2230884273154183,1.5391579822145707,10,MLE,0.833240043942648,0.5775949756995484
5,4,3.2230884273154183,1.5391579822145707,10,Dirichlet(alpha=0.5),0.7799211008988323,0.4841014247365008
5,4,3.2230884273154183,1.5391579822145707,25,MLE,0.07324004394264788,0.03498545687055144
5,4,3.2230884273154183,1.5391579822145707,25,Dirichlet(alpha=0.5),0.10399517497290639,0.03332086043438318
5,4,3.2230884273154183,1.5391579822145707,50,MLE,0.1532400439426479,0.04397057350907699
5,4,3.2230884273154183,1.5391579822145707,50,Dirichlet(alpha=0.5),0.16453648551421698,0.0248522873672571
5,4,3.2230884273154183,1.5391579822145707,100,MLE,0.0932400439426479,0.03661961599348381
5,4,3.2230884273154183,1.5391579822145707,100,Dirichlet(alpha=0.5),0.0985485518792245,0.009373576080594553
5,4,3.2230884273154183,1.5391579822145707,250,MLE,0.02447192175242316,0.018871028445032398
5,4,3.2230884273154183,1.5391579822145707,250,Dirichlet(alpha=0.5),0.026283765581161724,0.00417567940715217
5,4,3.2230884273154183,1.5391579822145707,500,MLE,0.009921100898832306,0.0009124855778325112
5,4,3.2230884273154183,1.5391579822145707,500,Dirichlet(alpha=0.5),0.011992814046242707,0.002229323964234868
5,4,3.2230884273154183,1.5391579822145707,1000,MLE,0.026078899101167723,0.03271974097417099
5,4,3.2230884273154183,1.5391579822145707,1000,Dirichlet(alpha=0.5),0.024969118662045896,0.0004791268226625924
6,0,5.178862686165505,1.343112310697568,10,MLE,0.35026045596709765,2.6406500755878595
6,0,5.178862686165505,1.343112310697568,10,Dirichlet(alpha=0.5),0.2169271226337643,0.05521497594855093
6,0,5.178862686165505,1.343112310697568,25,MLE,0.39151123242255675,0.09452937094527553
6,0,5.178862686165505,1.343112310697568,25,Dirichlet(alpha=0.5),0.333733454644779,0.06189388994960814
6,0,5.178862686165505,1.343112310697568,50,MLE,0.2657219184431361,0.04329818254257545
6,0,5.178862686165505,1.343112310697568,50,Dirichlet(alpha=0.5),0.26418345690467454,0.04027049192417827
6,0,5.178862686165505,1.343112310697568,100,MLE,0.18276684913430713,0.035017849381611094
6,0,5.178862686165505,1.343112310697568,100,Dirichlet(alpha=0.5),0.18237469227156206,0.03239004372272228
6,0,5.178862686165505,1.343112310697568,250,MLE,0.06902730510140481,0.007882485430653762
6,0,5.178862686165505,1.343112310697568,250,Dirichlet(alpha=0.5),0.06620190827600803,0.007156673404525871
6,0,5.178862686165505,1.343112310697568,500,MLE,0.03151123242255671,0.000947590860452421
6,0,5.178862686165505,1.343112310697568,500,Dirichlet(alpha=0.5),0.029958030906809346,0.0008829548295075252
6,0,5.178862686165505,1.343112310697568,1000,MLE,0.02476684913430706,0.0008980455751714037
6,0,5.178862686165505,1.343112310697568,1000,Dirichlet(alpha=0.5),0.02504229823610349,0.0008790072193173657
6,1,5.178862686165505,1.343112310697568,10,MLE,0.2884887675774433,0.05978240729605941
6,1,5.178862686165505,1.343112310697568,10,Dirichlet(alpha=0.5),0.30515543424410996,0.06897125980131104
6,1,5.178862686165505,1.343112310697568,25,MLE,0.2142780815568639,0.026808687322038293
6,1,5.178862686165505,1.343112310697568,25,Dirichlet(alpha=0.5),0.1816854889642713,0.02041863268369353
6,1,5.178862686165505,1.343112310697568,50,MLE,0.20848876757744328,0.02346533140193308
6,1,5.178862686165505,1.343112310697568,50,Dirichlet(alpha=0.5),0.2154118445005202,0.02492138375916905
6,1,5.178862686165505,1.343112310697568,100,MLE,0.05723315086569289,0.0032255505956886033
6,1,5.178862686165505,1.343112310697568,100,Dirichlet(alpha=0.5),0.05291942537549685,0.002776659363241566
6,1,5.178862686165505,1.343112310697568,250,MLE,0.0412331508656929,0.001672348751889402
6,1,5.178862686165505,1.343112310697568,250,Dirichlet(alpha=0.5),0.03961410324664527,0.0015885290715438802
6,1,5.178862686165505,1.343112310697568,500,MLE,0.006278081556863879,3.993748375991286e-05
6,1,5.178862686165505,1.343112310697568,500,Dirichlet(alpha=0.5),0.005353778768019263,2.832849576654673e-05
6,1,5.178862686165505,1.343112310697568,1000,MLE,0.029739544032902326,0.0006258572251536428
6,1,5.178862686165505,1.343112310697568,1000,Dirichlet(alpha=0.5),0.030577867386195764,0.00065107400414691
6,2,5.178862686165505,1.343112310697568,10,MLE,0.4257219184431361,0.13347094150654423
6,2,5.178862686165505,1.343112310697568,10,Dirichlet(alpha=0.5),0.3923885851098028,0.11926604021965045
6,2,5.178862686165505,1.343112310697568,25,MLE,0.18572191844313612,0.023771616759161694
6,2,5.178862686165505,1.343112310697568,25,Dirichlet(alpha=0.5),0.1886848814060991,0.023507232376105386
6,2,5.178862686165505,1.343112310697568,50,MLE,0.3057219184431361,0.05612888374904447
6,2,5.178862686165505,1.343112310697568,50,Dirichlet(alpha=0.5),0.3026449953662131,0.05671466125729207
6,2,5.178862686165505,1.343112310697568,100,MLE,0.04973954403290233,0.0015954825042412343
6,2,5.178862686165505,1.343112310697568,100,Dirichlet(alpha=0.5),0.05758268128780433,0.0021450242756270946
6,2,5.178862686165505,1.343112310697568,250,MLE,0.09426045596709762,0.007805832735161677
6,2,5.178862686165505,1.343112310697568,250,Dirichlet(alpha=0.5),0.0899429956496373,0.007050685808921757
6,2,5.178862686165505,1.343112310697568,500,MLE,0.05951123242255668,0.0019651847565830046
6,2,5.178862686165505,1.343112310697568,500,Dirichlet(alpha=0.5),0.05784647712194882,0.0018824406038186747
6,2,5.178862686165505,1.343112310697568,1000,MLE,0.05125077645545917,0.0018260437596452179
6,2,5.178862686165505,1.343112310697568,1000,Dirichlet(alpha=0.5),0.05127073653529944,0.0018117733574296517
6,3,5.178862686165505,1.343112310697568,10,MLE,0.3115112324225566,0.05634521038258048
6,3,5.178862686165505,1.343112310697568,10,Dirichlet(alpha=0.5),0.23181726065448527,0.02893279047808628
6,3,5.178862686165505,1.343112310697568,25,MLE,0.17723315086569288,0.04178649540673346
6,3,5.178862686165505,1.343112310697568,25,Dirichlet(alpha=0.5),0.1520479656805077,0.02955493330468731
6,3,5.178862686165505,1.343112310697568,50,MLE,0.1987492235445409,0.03235066180942163
6,3,5.178862686165505,1.343112310697568,50,Dirichlet(alpha=0.5),0.1887492235445409,0.02577620901316658
6,3,5.178862686165505,1.343112310697568,100,MLE,0.10572191844313607,0.009762668155886734
6,3,5.178862686165505,1.343112310697568,100,Dirichlet(alpha=0.5),0.10807485961960674,0.010568353212074152
6,3,5.178862686165505,1.343112310697568,250,MLE,0.061516072678848024,0.0035763422502683093
6,3,5.178862686165505,1.343112310697568,250,Dirichlet(alpha=0.5),0.06183353299630831,0.003409515561873834
6,3,5.178862686165505,1.343112310697568,500,MLE,0.07725077645545915,0.004699177812096231
6,3,5.178862686165505,1.343112310697568,500,Dirichlet(alpha=0.5),0.0771870314355388,0.0047668413761791685
6,3,5.178862686165505,1.343112310697568,1000,MLE,0.022766849134307057,0.0005475181456303709
6,3,5.178862686165505,1.343112310697568,1000,Dirichlet(alpha=0.5),0.023046290252071583,0.000545441289744545
6,4,5.178862686165505,1.343112310697568,10,MLE,0.7115112324225566,2.8208829962223065
6,4,5.178862686165505,1.343112310697568,10,Dirichlet(alpha=0.5),0.5281778990892234,0.17012586764975723
6,4,5.178862686165505,1.343112310697568,25,MLE,0.23026045596709768,2.6065958373549654
6,4,5.178862686165505,1.343112310697568,25,Dirichlet(alpha=0.5),0.17989008559672728,0.10352084599990329
6,4,5.178862686165505,1.343112310697568,50,MLE,0.2387492235445409,0.03327936048158798
6,4,5.178862686165505,1.343112310697568,50,Dirichlet(alpha=0.5),0.2272107620060793,0.030631041781827732
6,4,5.178862686165505,1.343112310697568,100,MLE,0.12973954403290236,0.017509262034233915
6,4,5.178862686165505,1.343112310697568,100,Dirichlet(alpha=0.5),0.1360140538368239,0.01852806688282429
6,4,5.178862686165505,1.343112310697568,250,MLE,0.11248876757744325,0.008298408467495313
6,4,5.178862686165505,1.343112310697568,250,Dirichlet(alpha=0.5),0.11467924376791948,0.008524798028744701
6,4,5.178862686165505,1.343112310697568,500,MLE,0.07048392732115191,0.005361363467068489
6,4,5.178862686165505,1.343112310697568,500,Dirichlet(alpha=0.5),0.0697986683570086,0.0051891656962821595
6,4,5.178862686165505,1.343112310697568,1000,MLE,0.03125077645545912,0.0008914980533396392
6,4,5.178862686165505,1.343112310697568,1000,Dirichlet(alpha=0.5),0.031310656694980066,0.0009184732324195302
7,0,4.658774888358886,3.958031037879585,10,MLE,0.19726702978809255,0.023048258955193118
7,0,4.658774888358886,3.958031037879585,10,Dirichlet(alpha=0.5),0.21393369645475915,0.03772667048518466
7,0,4.658774888358886,3.958031037879585,25,MLE,0.013588410359572617,0.00026313521248636385
7,0,4.658774888358886,3.958031037879585,25,Dirichlet(alpha=0.5),0.055191305606381774,0.0028830260709389894
7,0,4.658774888358886,3.958031037879585,50,MLE,0.1335884103595726,0.023816665116295745
7,0,4.658774888358886,3.958031037879585,50,Dirichlet(alpha=0.5),0.13051148728264955,0.018004390373265802
7,0,4.658774888358886,3.958031037879585,100,MLE,0.27244609455208113,0.05084883468671379
7,0,4.658774888358886,3.958031037879585,100,Dirichlet(alpha=0.5),0.25950491808149295,0.04343873971338758
7,0,4.658774888358886,3.958031037879585,250,MLE,0.10882093523601144,0.01013590707272994
7,0,4.658774888358886,3.958031037879585,250,Dirichlet(alpha=0.5),0.11339236380744001,0.01086546077247258
7,0,4.658774888358886,3.958031037879585,500,MLE,0.08330153469974634,0.004462817154534586
7,0,4.658774888358886,3.958031037879585,500,Dirichlet(alpha=0.5),0.08282344705034388,0.004564350345483022
7,0,4.658774888358886,3.958031037879585,1000,MLE,0.06873297021190747,0.0032083122812542556
7,0,4.658774888358886,3.958031037879585,1000,Dirichlet(alpha=0.5),0.06800243128975178,0.003091507794022834
7,1,4.658774888358886,3.958031037879585,10,MLE,0.3151790647639886,3.810912433876921
7,1,4.658774888358886,3.958031037879585,10,Dirichlet(alpha=0.5),0.1485123980973219,0.030680048767989257
7,1,4.658774888358886,3.958031037879585,25,MLE,0.1539654950883463,0.036409759001375226
7,1,4.658774888358886,3.958031037879585,25,Dirichlet(alpha=0.5),0.16729882842167962,0.03207664439685036
7,1,4.658774888358886,3.958031037879585,50,MLE,0.1966984653002537,1.8018622962545126
7,1,4.658774888358886,3.958031037879585,50,Dirichlet(alpha=0.5),0.19054461914640758,0.09741858769463402
7,1,4.658774888358886,3.958031037879585,100,MLE,0.03358841035957262,0.0016820040493135736
7,1,4.658774888358886,3.958031037879585,100,Dirichlet(alpha=0.5),0.037762111706599696,0.0023373665047234527
7,1,4.658774888358886,3.958031037879585,250,MLE,0.05644609455208115,0.0016747365662410523
7,1,4.658774888358886,3.958031037879585,250,Dirichlet(alpha=0.5),0.05292228502827166,0.0014623193465276292
7,1,4.658774888358886,3.958031037879585,500,MLE,0.028446094552081178,0.0011086297123108911
7,1,4.658774888358886,3.958031037879585,500,Dirichlet(alpha=0.5),0.026788724034152903,0.0009449603477287055
7,1,4.658774888358886,3.958031037879585,1000,MLE,0.02114455985233482,0.0011156122511503516
7,1,4.658774888358886,3.958031037879585,1000,Dirichlet(alpha=0.5),0.020402044882274886,0.0010782668863751274
7,2,4.658774888358886,3.958031037879585,10,MLE,0.39726702978809253,0.10377013527733567
7,2,4.658774888358886,3.958031037879585,10,Dirichlet(alpha=0.5),0.38060036312142576,0.0977210282018498
7,2,4.658774888358886,3.958031037879585,25,MLE,0.39669846530025366,0.08474357209207195
7,2,4.658774888358886,3.958031037879585,25,Dirichlet(alpha=0.5),0.37003179863358704,0.07406496735581489
7,2,4.658774888358886,3.958031037879585,50,MLE,0.17358841035957262,0.016962047235926467
7,2,4.658774888358886,3.958031037879585,50,Dirichlet(alpha=0.5),0.17601544390945728,0.018565111522697367
7,2,4.658774888358886,3.958031037879585,100,MLE,0.2075539054479188,0.027926697606045988
7,2,4.658774888358886,3.958031037879585,100,Dirichlet(alpha=0.5),0.2110833172126247,0.029651718175339473
7,2,4.658774888358886,3.958031037879585,250,MLE,0.1227329702119075,0.016935197494595575
7,2,4.658774888358886,3.958031037879585,250,Dirichlet(alpha=0.5),0.11939963687857413,0.015290761588578434
7,2,4.658774888358886,3.958031037879585,500,MLE,0.01873297021190745,0.00018578705653028477
7,2,4.658774888358886,3.958031037879585,500,Dirichlet(alpha=0.5),0.017731836654393346,0.00017802193905153244
7,2,4.658774888358886,3.958031037879585,1000,MLE,0.05530153469974633,0.0018921702566283994
7,2,4.658774888358886,3.958031037879585,1000,Dirichlet(alpha=0.5),0.05511790196521536,0.0018843739195350158
7,3,4.658774888358886,3.958031037879585,10,MLE,0.28482093523601143,0.07038465859866565
7,3,4.658774888358886,3.958031037879585,10,Dirichlet(alpha=0.5),0.351487601902678,0.08868626880943922
7,3,4.658774888358886,3.958031037879585,25,MLE,0.17358841035957256,0.0318724813244946
7,3,4.658774888358886,3.958031037879585,25,Dirichlet(alpha=0.5),0.1646995214706837,0.024305642837031627
7,3,4.658774888358886,3.958031037879585,50,MLE,0.04330153469974632,0.0009836937077971225
7,3,4.658774888358886,3.958031037879585,50,Dirichlet(alpha=0.5),0.047267029788092524,0.0017443756858275812
7,3,4.658774888358886,3.958031037879585,100,MLE,0.1966984653002537,0.021051448962785043
7,3,4.658774888358886,3.958031037879585,100,Dirichlet(alpha=0.5),0.19356121039829294,0.021505659808423134
7,3,4.658774888358886,3.958031037879585,250,MLE,0.06069846530025368,0.004233598368370424
7,3,4.658774888358886,3.958031037879585,250,Dirichlet(alpha=0.5),0.06050798910977751,0.00391147499809693
7,3,4.658774888358886,3.958031037879585,500,MLE,0.08069846530025371,0.0036936591760162747
7,3,4.658774888358886,3.958031037879585,500,Dirichlet(alpha=0.5),0.08052316649547281,0.0036639124763804334
7,3,4.658774888358886,3.958031037879585,1000,MLE,0.028411589640427393,0.0009105583541090803
