method,N,drift_level,final_fidelity_mean,final_fidelity_std,final_fidelity_count,tracking_fidelity_mean,tracking_fidelity_std,tracking_fidelity_count,final_fidelity_ci95,tracking_fidelity_ci95
XYZ_interleaved,50,0.0,0.8965963947260331,0.07586685982965552,160,0.8289185665573153,0.0496918982078355,160,0.011755691723335827,0.007699839400105966
XYZ_interleaved,50,0.0025,0.8886985973410821,0.07974650197151736,160,0.8212110389639846,0.054152556485687044,160,0.012356848501394046,0.008391025561169026
XYZ_interleaved,50,0.005,0.8857473406165267,0.07921967125260815,160,0.8335990729159803,0.049887422233865504,160,0.01227521523575229,0.007730136161823469
XYZ_interleaved,50,0.01,0.8795484187154662,0.09036401610486042,160,0.8206470097059277,0.051862761669409764,160,0.014002049361163291,0.008036218178468758
ZX_interleaved,10,0.0,0.7115391957716724,0.1910670080086299,160,0.6353557673629122,0.15421499844731554,160,0.029606139620024254,0.02389586157818951
ZX_interleaved,10,0.0025,0.7367202078411096,0.17527650963211586,160,0.6627292866810699,0.1518353695869156,160,0.027159376547334454,0.023527134266137513
ZX_interleaved,10,0.005,0.7402397636818112,0.19082171470265555,160,0.6591948590301993,0.16041933692779123,160,0.029568131028482346,0.024857233785863145
ZX_interleaved,10,0.01,0.7518425835859218,0.18050070329428408,160,0.6667878545190857,0.14352275635347123,160,0.02796887374193758,0.022239081500976195
ZX_interleaved,25,0.0,0.7364989948462939,0.18607572854728568,160,0.6904778230540125,0.1667635895651432,160,0.028832732854747214,0.025840285916755707
ZX_interleaved,25,0.0025,0.7816282206282008,0.17380854509577104,160,0.7306970514048612,0.1515075784072672,160,0.026931913085833526,0.023476342496631997
ZX_interleaved,25,0.005,0.7616934682528623,0.19253821250127084,160,0.713835239550913,0.166506929442185,160,0.029834105117954524,0.025800516018674457
ZX_interleaved,25,0.01,0.7544220615401739,0.1937937497654994,160,0.7091461220674093,0.16159360704482495,160,0.030028652632621288,0.025039188825609997
ZX_interleaved,50,0.0,0.7335355983777782,0.20420558082036394,160,0.7128987323078602,0.1893602101696392,160,0.03164198256918732,0.029341668554867716
ZX_interleaved,50,0.0025,0.7510092709613403,0.21035503371953512,160,0.7220741428279744,0.18792481744495715,160,0.03259485016792735,0.02911925214787303
ZX_interleaved,50,0.005,0.7993518860458323,0.1611141220234959,160,0.7652947098654244,0.14735553893882836,160,0.024964891851814622,0.0228329773155281
ZX_interleaved,50,0.01,0.7453624311697984,0.18194802337322208,160,0.728939688774367,0.16859603840419254,160,0.028193138311621777,0.026124226806084942
Z_only,10,0.0,0.6472479076636196,0.20819843824549772,160,0.6181926256373208,0.17872538853035994,160,0.03226068223713848,0.027693785869269082
Z_only,10,0.0025,0.640012450212145,0.2052891919597188,160,0.5931430497807931,0.17402772330218727,160,0.0318098898548036,0.026965875100775073
Z_only,10,0.005,0.6750232199360793,0.20336072639309313,160,0.6233711864671418,0.17284112793307121,160,0.03151107101939613,0.026782010243431742
Z_only,10,0.01,0.6701150212943454,0.19944534205310327,160,0.613727801699678,0.1695242295411579,160,0.0309043759303593,0.02626805151282774
Z_only,25,0.0,0.6918439151437215,0.20252379382165625,160,0.6670685034002826,0.18591350754334005,160,0.03138138697388375,0.02880759644976463
Z_only,25,0.0025,0.6561245433812866,0.21441723842992283,160,0.6321266226327518,0.19265311696283935,160,0.03322429530905515,0.029851909748736243
Z_only,25,0.005,0.6700133329723583,0.20684042862020824,160,0.6453162701646894,0.1954282830902846,160,0.0320502564656215,0.03028192619529197
Z_only,25,0.01,0.6923913182642986,0.20914355615260238,160,0.6757913988961705,0.19601976017821468,160,0.03240712977408773,0.030373576519593444
Z_only,50,0.0,0.6600232546818334,0.21112411001763537,160,0.6485333665775752,0.19850890171478955,160,0.03271401977495327,0.03075927299662473
Z_only,50,0.0025,0.6873242191393905,0.19154636574797476,160,0.6796103720399739,0.1804393106988189,160,0.029680416871271847,0.027959360860713753
Z_only,50,0.005,0.6554215815739923,0.21125074081252407,160,0.64720045726013,0.2036735288558972,160,0.032733641419907804,0.03155954026316451
Z_only,50,0.01,0.679668019090066,0.21250051266212694,160,0.6840754368826323,0.18930231972916556,160,0.03292729557432282,0.029332698338182008
