target_id,seed,N,drift_level,method,final_fidelity,final_infidelity,tracking_fidelity,tracking_infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,0,25,0.01,ZX_interleaved,0.887012283430891,0.112987716569109,0.8336595848830229,0.16634041511697706,12,0,0,0,12,0,0,0,1
0,0,25,0.01,Z_only,0.7720070608218353,0.22799293917816466,0.7508527013360898,0.24914729866391017,23,0,0,0,1,0,0,0,1
0,0,25,0.01,Balanced_random,0.7976822170482061,0.20231778295179392,0.6132266217622955,0.3867733782377045,4,6,2,3,4,0,2,3,1
0,0,50,0.0,RL_adaptive,0.967655399764642,0.03234460023535801,0.8881091425488182,0.11189085745118177,3,0,1,17,1,0,3,13,12
0,0,50,0.0,XYZ_interleaved,0.8113700615437284,0.18862993845627163,0.7942478417529596,0.2057521582470404,16,0,0,0,17,0,0,0,17
0,0,50,0.0,ZX_interleaved,0.6524736476805201,0.3475263523194799,0.7038960733714456,0.29610392662855445,24,0,0,0,25,0,0,0,1
0,0,50,0.0,Z_only,0.5828690761563765,0.4171309238436235,0.5611248343717026,0.4388751656282974,48,0,0,0,1,0,0,0,1
0,0,50,0.0,Balanced_random,0.9012014807865883,0.09879851921341165,0.8634440372180358,0.13655596278196425,11,5,1,3,3,8,6,7,6
0,0,50,0.0025,RL_adaptive,0.8032098136992188,0.19679018630078116,0.7951761899687294,0.2048238100312706,7,0,5,9,1,7,0,17,4
0,0,50,0.0025,XYZ_interleaved,0.9018905610398393,0.09810943896016067,0.8239411782951197,0.1760588217048803,16,0,0,0,17,0,0,0,17
0,0,50,0.0025,ZX_interleaved,0.7352347884281142,0.2647652115718858,0.6328264577737565,0.36717354222624354,24,0,0,0,25,0,0,0,1
0,0,50,0.0025,Z_only,0.30422979966705854,0.6957702003329415,0.28358875438455927,0.7164112456154408,48,0,0,0,1,0,0,0,1
0,0,50,0.0025,Balanced_random,0.8915567542864675,0.10844324571353248,0.896686680465566,0.10331331953443401,6,3,6,9,5,4,6,6,5
0,0,50,0.005,RL_adaptive,0.9954499961827012,0.004550003817298753,0.8563970387723425,0.14360296122765748,9,0,1,0,1,23,0,15,1
0,0,50,0.005,XYZ_interleaved,0.9620971507454643,0.03790284925453569,0.9020518983088676,0.09794810169113244,16,0,0,0,17,0,0,0,17
0,0,50,0.005,ZX_interleaved,0.932931772027765,0.067068227972235,0.8841004256073779,0.1158995743926221,24,0,0,0,25,0,0,0,1
0,0,50,0.005,Z_only,0.48989246662251107,0.5101075333774889,0.5213898779518018,0.4786101220481982,48,0,0,0,1,0,0,0,1
0,0,50,0.005,Balanced_random,0.8536705749854896,0.1463294250145104,0.8183547305152592,0.1816452694847408,4,5,4,4,7,6,7,8,5
0,0,50,0.01,RL_adaptive,0.9648714907730244,0.035128509226975635,0.876332939130451,0.12366706086954904,5,2,7,21,1,0,0,5,9
0,0,50,0.01,XYZ_interleaved,0.9393327760184728,0.06066722398152724,0.8395180751588586,0.16048192484114143,16,0,0,0,17,0,0,0,17
0,0,50,0.01,ZX_interleaved,0.9203754584911261,0.07962454150887388,0.8270444623493033,0.1729555376506967,24,0,0,0,25,0,0,0,1
0,0,50,0.01,Z_only,0.5991559521366828,0.4008440478633172,0.6369396635785876,0.36306033642141244,48,0,0,0,1,0,0,0,1
0,0,50,0.01,Balanced_random,0.9283054727896324,0.07169452721036762,0.7855108924484976,0.2144891075515024,6,6,4,3,8,5,6,3,9
0,1,10,0.0,RL_adaptive,0.922880669859898,0.07711933014010197,0.5727165279762989,0.4272834720237011,3,1,0,0,1,2,2,0,1
0,1,10,0.0,XYZ_interleaved,0.6827069384048711,0.31729306159512893,0.599687879679747,0.400312120320253,3,0,0,0,4,0,0,0,3
0,1,10,0.0,ZX_interleaved,0.7271873477036798,0.27281265229632023,0.7603874974001614,0.23961250259983857,4,0,0,0,5,0,0,0,1
0,1,10,0.0,Z_only,0.6429043876039404,0.3570956123960596,0.6474485697248451,0.3525514302751549,8,0,0,0,1,0,0,0,1
0,1,10,0.0,Balanced_random,0.8166529250756879,0.18334707492431213,0.8475471092575446,0.15245289074245538,2,2,0,1,2,0,1,0,2
0,1,10,0.0025,RL_adaptive,0.9628268862478692,0.03717311375213084,0.5855356006465576,0.41446439935344237,1,2,1,1,1,1,2,0,1
0,1,10,0.0025,XYZ_interleaved,0.7787430419467763,0.22125695805322365,0.8131254225672843,0.18687457743271574,3,0,0,0,4,0,0,0,3
0,1,10,0.0025,ZX_interleaved,0.8577343779235297,0.1422656220764703,0.5603290214573047,0.4396709785426953,4,0,0,0,5,0,0,0,1
0,1,10,0.0025,Z_only,0.6556381513991788,0.3443618486008212,0.6387475857803846,0.3612524142196154,8,0,0,0,1,0,0,0,1
0,1,10,0.0025,Balanced_random,0.8298070038972436,0.1701929961027564,0.6545749764765352,0.3454250235234648,3,1,1,0,2,1,0,1,1
0,1,10,0.005,RL_adaptive,0.9103857340852372,0.08961426591476285,0.8384167263937238,0.16158327360627622,1,2,0,0,2,2,2,0,1
0,1,10,0.005,XYZ_interleaved,0.8873804775146513,0.11261952248534868,0.5999184600692395,0.40008153993076045,3,0,0,0,4,0,0,0,3
0,1,10,0.005,ZX_interleaved,0.6030346908452703,0.3969653091547297,0.6240566941601101,0.3759433058398899,4,0,0,0,5,0,0,0,1
0,1,10,0.005,Z_only,0.7029756050902495,0.2970243949097505,0.5883268801728339,0.41167311982716615,8,0,0,0,1,0,0,0,1
0,1,10,0.005,Balanced_random,0.7587802692948107,0.24121973070518932,0.7952358538832873,0.20476414611671268,1,2,1,2,2,1,0,0,1
0,1,10,0.01,RL_adaptive,0.5399795580498745,0.4600204419501255,0.47478668897804993,0.5252133110219501,1,3,0,1,1,1,2,0,1
0,1,10,0.01,XYZ_interleaved,0.854799894410581,0.14520010558941898,0.6037964940096235,0.39620350599037646,3,0,0,0,4,0,0,0,3
0,1,10,0.01,ZX_interleaved,0.9767123910046989,0.023287608995301134,0.7644765270041737,0.23552347299582632,4,0,0,0,5,0,0,0,1
0,1,10,0.01,Z_only,0.9124200300612131,0.08757996993878692,0.7748745464296609,0.22512545357033908,8,0,0,0,1,0,0,0,1
0,1,10,0.01,Balanced_random,0.866860697768444,0.133139302231556,0.7358522180290449,0.2641477819709551,1,0,1,1,2,1,1,1,2
0,1,25,0.0,RL_adaptive,0.9178657546328298,0.08213424536717018,0.8415227474485408,0.15847725255145917,3,4,0,9,2,0,0,0,7
0,1,25,0.0,XYZ_interleaved,0.7788575351933319,0.2211424648066681,0.7272063306171518,0.2727936693828482,8,0,0,0,9,0,0,0,8
0,1,25,0.0,ZX_interleaved,0.5536656997936897,0.44633430020631026,0.6079772609097509,0.3920227390902491,12,0,0,0,12,0,0,0,1
0,1,25,0.0,Z_only,0.9452806240104648,0.054719375989535246,0.9340347150611222,0.06596528493887777,23,0,0,0,1,0,0,0,1
0,1,25,0.0,Balanced_random,0.8942652543805626,0.10573474561943741,0.7477744755464986,0.25222552445350144,3,3,2,2,2,3,2,3,5
0,1,25,0.0025,RL_adaptive,0.8419471013443889,0.15805289865561112,0.8519395920056416,0.14806040799435838,4,3,1,8,1,0,0,0,8
0,1,25,0.0025,XYZ_interleaved,0.8976973948215411,0.1023026051784589,0.7358726786802415,0.26412732131975847,8,0,0,0,9,0,0,0,8
0,1,25,0.0025,ZX_interleaved,0.6245532035580633,0.3754467964419367,0.7391629682761688,0.2608370317238312,12,0,0,0,12,0,0,0,1
0,1,25,0.0025,Z_only,0.5360100296012055,0.4639899703987945,0.5068281624393799,0.4931718375606201,23,0,0,0,1,0,0,0,1
0,1,25,0.0025,Balanced_random,0.9599250197802557,0.040074980219744316,0.8635038289652393,0.13649617103476075,4,2,3,2,3,2,2,1,6
0,1,25,0.005,RL_adaptive,0.8364076476108032,0.16359235238919678,0.7786746781445254,0.2213253218554746,1,5,0,7,2,0,0,0,10
0,1,25,0.005,XYZ_interleaved,0.8790691390251842,0.12093086097481576,0.8878095764572547,0.11219042354274533,8,0,0,0,9,0,0,0,8
0,1,25,0.005,ZX_interleaved,0.7630202455907527,0.23697975440924735,0.7718751098016986,0.2281248901983014,12,0,0,0,12,0,0,0,1
0,1,25,0.005,Z_only,0.7775603416410442,0.22243965835895585,0.7892613331930893,0.21073866680691067,23,0,0,0,1,0,0,0,1
0,1,25,0.005,Balanced_random,0.9190186813639915,0.08098131863600855,0.8289361736974324,0.17106382630256756,3,4,5,1,3,1,2,2,4
0,1,25,0.01,RL_adaptive,0.9687277472137997,0.03127225278620027,0.7402438080632886,0.2597561919367114,2,3,7,7,1,0,1,0,4
0,1,25,0.01,XYZ_interleaved,0.8436288731334758,0.1563711268665242,0.7278639896287895,0.2721360103712105,8,0,0,0,9,0,0,0,8
0,1,25,0.01,ZX_interleaved,0.8707501155848302,0.12924988441516982,0.7782781512946139,0.22172184870538614,12,0,0,0,12,0,0,0,1
0,1,25,0.01,Z_only,0.18297144917234204,0.817028550827658,0.1956527190977946,0.8043472809022054,23,0,0,0,1,0,0,0,1
0,1,25,0.01,Balanced_random,0.9690668546321037,0.030933145367896264,0.8318433800038858,0.1681566199961142,3,4,3,4,2,3,2,0,4
0,1,50,0.0,RL_adaptive,0.870136395526264,0.12986360447373602,0.8126262246456283,0.18737377535437172,14,1,4,0,6,13,0,11,1
0,1,50,0.0,XYZ_interleaved,0.8427553147813478,0.1572446852186522,0.8210741644980257,0.17892583550197427,16,0,0,0,17,0,0,0,17
0,1,50,0.0,ZX_interleaved,0.7649218072522226,0.23507819274777741,0.8289497786663934,0.1710502213336066,24,0,0,0,25,0,0,0,1
0,1,50,0.0,Z_only,0.6818404536560949,0.3181595463439051,0.6292178886948834,0.3707821113051166,48,0,0,0,1,0,0,0,1
0,1,50,0.0,Balanced_random,0.8426235505388474,0.1573764494611526,0.8317564089271536,0.16824359107284637,8,5,8,3,4,2,12,5,3
0,1,50,0.0025,RL_adaptive,0.9697080614009156,0.03029193859908441,0.8595861066622121,0.14041389333778787,15,0,0,0,1,19,0,14,1
0,1,50,0.0025,XYZ_interleaved,0.8443138786994975,0.15568612130050252,0.8354445995435178,0.1645554004564822,16,0,0,0,17,0,0,0,17
0,1,50,0.0025,ZX_interleaved,0.9864026792919851,0.013597320708014893,0.9018753418315528,0.09812465816844718,24,0,0,0,25,0,0,0,1
0,1,50,0.0025,Z_only,0.411225396199205,0.588774603800795,0.38694649485304394,0.6130535051469561,48,0,0,0,1,0,0,0,1
0,1,50,0.0025,Balanced_random,0.8684458078639626,0.13155419213603736,0.90867513102117,0.09132486897882997,8,4,5,4,3,5,8,9,4
0,1,50,0.005,RL_adaptive,0.9697744237109077,0.030225576289092282,0.8153116574447274,0.18468834255527256,6,0,10,1,1,14,0,17,1
0,1,50,0.005,XYZ_interleaved,0.9463365496779687,0.05366345032203135,0.8665884874577584,0.1334115125422416,16,0,0,0,17,0,0,0,17
0,1,50,0.005,ZX_interleaved,0.6422708198868251,0.3577291801131749,0.5177059607421843,0.48229403925781567,24,0,0,0,25,0,0,0,1
0,1,50,0.005,Z_only,0.907823927427299,0.092176072572701,0.8453606789771194,0.15463932102288058,48,0,0,0,1,0,0,0,1
0,1,50,0.005,Balanced_random,0.8994103153183273,0.10058968468167273,0.8615000688363259,0.1384999311636741,8,9,4,3,5,8,7,2,4
0,1,50,0.01,RL_adaptive,0.9476772247792524,0.052322775220747575,0.8145206597829163,0.18547934021708368,12,4,0,12,3,3,0,6,10
0,1,50,0.01,XYZ_interleaved,0.874355753333515,0.125644246666485,0.8707793076757255,0.12922069232427447,16,0,0,0,17,0,0,0,17
0,1,50,0.01,ZX_interleaved,0.883385336306467,0.11661466369353302,0.8789030139141636,0.12109698608583641,24,0,0,0,25,0,0,0,1
0,1,50,0.01,Z_only,0.857476049271481,0.14252395072851898,0.8359614766224364,0.16403852337756364,48,0,0,0,1,0,0,0,1
0,1,50,0.01,Balanced_random,0.9293218327465089,0.07067816725349108,0.8325492225149012,0.16745077748509885,5,12,8,4,6,4,2,4,5
0,2,10,0.0,RL_adaptive,0.46081876976729136,0.5391812302327086,0.5106057693690186,0.4893942306309814,1,2,0,0,1,3,2,0,1
0,2,10,0.0,XYZ_interleaved,0.7350148030614235,0.2649851969385765,0.529020327126888,0.47097967287311204,3,0,0,0,4,0,0,0,3
0,2,10,0.0,ZX_interleaved,0.8671633690578505,0.13283663094214948,0.8932436096786978,0.10675639032130224,4,0,0,0,5,0,0,0,1
0,2,10,0.0,Z_only,0.45313570210808957,0.5468642978919105,0.5216623777775428,0.47833762222245724,8,0,0,0,1,0,0,0,1
0,2,10,0.0,Balanced_random,0.8320906642881069,0.16790933571189315,0.7783935116195349,0.22160648838046515,1,1,1,0,1,1,1,1,3
0,2,10,0.0025,RL_adaptive,0.912376332425774,0.08762366757422602,0.8626050230470035,0.13739497695299652,1,2,0,0,1,2,2,0,2
0,2,10,0.0025,XYZ_interleaved,0.8216130396912287,0.17838696030877133,0.6197012004894423,0.3802987995105577,3,0,0,0,4,0,0,0,3
0,2,10,0.0025,ZX_interleaved,0.6869125774587223,0.31308742254127775,0.4975383383123633,0.5024616616876367,4,0,0,0,5,0,0,0,1
0,2,10,0.0025,Z_only,0.6592222591247987,0.3407777408752013,0.5407355335589834,0.4592644664410166,8,0,0,0,1,0,0,0,1
0,2,10,0.0025,Balanced_random,0.9383392820652792,0.06166071793472083,0.7957714538606343,0.2042285461393657,3,0,0,1,2,0,0,2,2
0,2,10,0.005,RL_adaptive,0.8545837352129639,0.14541626478703606,0.6090798780990935,0.3909201219009065,1,1,0,0,2,2,2,1,1
0,2,10,0.005,XYZ_interleaved,0.6436907570912765,0.35630924290872346,0.47744088979565086,0.5225591102043492,3,0,0,0,4,0,0,0,3
0,2,10,0.005,ZX_interleaved,0.14910119524353507,0.850898804756465,0.31313654345635233,0.6868634565436477,4,0,0,0,5,0,0,0,1
0,2,10,0.005,Z_only,0.8848176346564981,0.1151823653435019,0.8206518255702836,0.1793481744297164,8,0,0,0,1,0,0,0,1
0,2,10,0.005,Balanced_random,0.779679062606662,0.22032093739333802,0.6074620566932107,0.39253794330678926,1,1,0,0,1,1,2,2,2
0,2,10,0.01,RL_adaptive,0.5333670467673884,0.46663295323261156,0.3528411945537978,0.6471588054462022,1,2,0,0,1,2,3,0,1
0,2,10,0.01,XYZ_interleaved,0.9507911275871401,0.04920887241285987,0.8744734826878482,0.1255265173121518,3,0,0,0,4,0,0,0,3
0,2,10,0.01,ZX_interleaved,0.15101287825164533,0.8489871217483547,0.17067020736183008,0.82932979263817,4,0,0,0,5,0,0,0,1
0,2,10,0.01,Z_only,0.6881575697926516,0.31184243020734836,0.6296842350510945,0.3703157649489055,8,0,0,0,1,0,0,0,1
0,2,10,0.01,Balanced_random,0.5171087574839338,0.4828912425160662,0.601975377889202,0.39802462211079803,2,1,1,0,2,1,0,1,2
0,2,25,0.0,RL_adaptive,0.7539260275108282,0.24607397248917184,0.7866454410609137,0.21335455893908628,1,8,1,6,1,0,1,0,7
0,2,25,0.0,XYZ_interleaved,0.9276204894051642,0.07237951059483583,0.8064971239947017,0.19350287600529825,8,0,0,0,9,0,0,0,8
0,2,25,0.0,ZX_interleaved,0.8173241114742938,0.18267588852570615,0.7879564805875472,0.2120435194124528,12,0,0,0,12,0,0,0,1
0,2,25,0.0,Z_only,0.8414195216417588,0.15858047835824118,0.7575204851298879,0.2424795148701121,23,0,0,0,1,0,0,0,1
0,2,25,0.0,Balanced_random,0.9480460428032322,0.051953957196767764,0.8591041131743355,0.14089588682566445,8,1,3,0,1,3,5,1,3
0,2,25,0.0025,RL_adaptive,0.9125066255491687,0.08749337445083127,0.8280865610154754,0.1719134389845246,1,4,0,6,1,2,5,0,6
0,2,25,0.0025,XYZ_interleaved,0.8765399528795292,0.12346004712047076,0.769028833775089,0.23097116622491098,8,0,0,0,9,0,0,0,8
0,2,25,0.0025,ZX_interleaved,0.7742449633599889,0.22575503664001106,0.7170617832550983,0.2829382167449017,12,0,0,0,12,0,0,0,1
0,2,25,0.0025,Z_only,0.8131418175542424,0.18685818244575758,0.7958097474567224,0.2041902525432776,23,0,0,0,1,0,0,0,1
0,2,25,0.0025,Balanced_random,0.8946908601605806,0.10530913983941936,0.8276118372926278,0.17238816270737223,4,1,4,2,2,4,1,2,5
0,2,25,0.005,RL_adaptive,0.9894337025900773,0.010566297409922654,0.7043278596005716,0.29567214039942835,2,6,0,5,5,0,0,0,7
0,2,25,0.005,XYZ_interleaved,0.9639407335045523,0.03605926649544766,0.6570881961821334,0.34291180381786657,8,0,0,0,9,0,0,0,8
0,2,25,0.005,ZX_interleaved,0.9310394706636378,0.06896052933636221,0.859704954151007,0.140295045848993,12,0,0,0,12,0,0,0,1
0,2,25,0.005,Z_only,0.8703640429367888,0.12963595706321118,0.7628496153325612,0.23715038466743876,23,0,0,0,1,0,0,0,1
0,2,25,0.005,Balanced_random,0.8392336098528423,0.16076639014715766,0.8534348758765385,0.14656512412346145,3,3,2,4,4,3,0,3,3
0,2,25,0.01,RL_adaptive,0.9063159623703098,0.09368403762969024,0.606036860680355,0.393963139319645,4,6,0,7,1,0,0,0,7
0,2,25,0.01,XYZ_interleaved,0.8538808213141437,0.14611917868585633,0.680550828522108,0.319449171477892,8,0,0,0,9,0,0,0,8
0,2,25,0.01,ZX_interleaved,0.7985993850002409,0.20140061499975914,0.7381085398468404,0.26189146015315956,12,0,0,0,12,0,0,0,1
0,2,25,0.01,Z_only,0.7931158978171025,0.20688410218289754,0.8286279170463662,0.17137208295363382,23,0,0,0,1,0,0,0,1
0,2,25,0.01,Balanced_random,0.7003236271746934,0.29967637282530657,0.7856452190185582,0.21435478098144178,4,3,1,7,2,4,0,2,2
0,2,50,0.0,RL_adaptive,0.9951065905181695,0.00489340948183048,0.8671999524073101,0.13280004759268993,15,0,4,0,2,16,0,12,1
0,2,50,0.0,XYZ_interleaved,0.9398169359155208,0.060183064084479154,0.8340608532848166,0.1659391467151834,16,0,0,0,17,0,0,0,17
0,2,50,0.0,ZX_interleaved,0.8329475539576556,0.16705244604234437,0.7749862739162166,0.22501372608378345,24,0,0,0,25,0,0,0,1
0,2,50,0.0,Z_only,0.029124676075858953,0.970875323924141,0.043601214894424985,0.956398785105575,48,0,0,0,1,0,0,0,1
0,2,50,0.0,Balanced_random,0.8423374207036334,0.15766257929636662,0.6074114428456088,0.3925885571543912,5,13,4,4,6,3,3,5,7
0,2,50,0.0025,RL_adaptive,0.9882598036173639,0.011740196382636126,0.925475065299494,0.07452493470050603,4,1,15,0,2,2,6,19,1
0,2,50,0.0025,XYZ_interleaved,0.948771943108024,0.05122805689197596,0.8187395503192715,0.18126044968072852,16,0,0,0,17,0,0,0,17
0,2,50,0.0025,ZX_interleaved,0.8384302489339179,0.16156975106608207,0.8345970567458804,0.16540294325411964,24,0,0,0,25,0,0,0,1
0,2,50,0.0025,Z_only,0.5999576714447494,0.40004232855525057,0.6166369928899305,0.38336300711006954,48,0,0,0,1,0,0,0,1
0,2,50,0.0025,Balanced_random,0.8406215475795761,0.15937845242042392,0.8149441366114556,0.1850558633885444,9,3,7,6,5,2,8,5,5
0,2,50,0.005,RL_adaptive,0.915480141676845,0.084519858323155,0.8302020560170501,0.1697979439829499,11,0,9,0,1,15,0,12,2
0,2,50,0.005,XYZ_interleaved,0.9474311721688186,0.05256882783118144,0.8386535847115986,0.16134641528840143,16,0,0,0,17,0,0,0,17
0,2,50,0.005,ZX_interleaved,0.7090631229784238,0.2909368770215762,0.7447238159615382,0.25527618403846175,24,0,0,0,25,0,0,0,1
0,2,50,0.005,Z_only,0.5863563257792731,0.4136436742207269,0.6228138813670338,0.37718611863296625,48,0,0,0,1,0,0,0,1
0,2,50,0.005,Balanced_random,0.9858996672629555,0.014100332737044474,0.8589346343456594,0.14106536565434058,6,3,3,4,8,5,4,10,7
0,2,50,0.01,RL_adaptive,0.8858825448793128,0.11411745512068716,0.8074370949992634,0.19256290500073658,13,1,2,9,1,1,2,7,14
0,2,50,0.01,XYZ_interleaved,0.9508752034883065,0.04912479651169355,0.8534521570692688,0.1465478429307312,16,0,0,0,17,0,0,0,17
0,2,50,0.01,ZX_interleaved,0.4057662289252597,0.5942337710747403,0.4523865374425106,0.5476134625574893,24,0,0,0,25,0,0,0,1
0,2,50,0.01,Z_only,0.9922564018108532,0.0077435981891468275,0.9306914231134705,0.06930857688652947,48,0,0,0,1,0,0,0,1
0,2,50,0.01,Balanced_random,0.9327624606481327,0.06723753935186727,0.84808312252293,0.15191687747706994,5,4,7,8,7,4,5,3,7
0,3,10,0.0,RL_adaptive,0.734745244263716,0.265254755736284,0.79850647698094,0.20149352301905998,1,1,0,0,1,3,3,0,1
0,3,10,0.0,XYZ_interleaved,0.9241313948036279,0.07586860519637206,0.8025760535799125,0.19742394642008754,3,0,0,0,4,0,0,0,3
0,3,10,0.0,ZX_interleaved,0.8081010649551778,0.19189893504482225,0.7834309203829233,0.21656907961707672,4,0,0,0,5,0,0,0,1
0,3,10,0.0,Z_only,0.7760268096953137,0.22397319030468632,0.7808271168820478,0.21917288311795224,8,0,0,0,1,0,0,0,1
0,3,10,0.0,Balanced_random,0.6814115259470802,0.3185884740529198,0.7150350443289618,0.2849649556710382,1,0,2,2,1,1,1,0,2
0,3,10,0.0025,RL_adaptive,0.6882415652906317,0.31175843470936826,0.5570565913202277,0.44294340867977233,2,0,0,0,1,3,2,1,1
0,3,10,0.0025,XYZ_interleaved,0.8006435997464487,0.19935640025355128,0.6657544412423395,0.3342455587576605,3,0,0,0,4,0,0,0,3
0,3,10,0.0025,ZX_interleaved,0.9339346759977956,0.06606532400220444,0.7219756654567941,0.27802433454320585,4,0,0,0,5,0,0,0,1
0,3,10,0.0025,Z_only,0.05356487744030047,0.9464351225596995,0.08278502651110098,0.917214973488899,8,0,0,0,1,0,0,0,1
0,3,10,0.0025,Balanced_random,0.8902049825696252,0.10979501743037479,0.741954372981836,0.258045627018164,4,1,0,0,1,1,2,0,1
0,3,10,0.005,RL_adaptive,0.9596518158660519,0.04034818413394814,0.7829744084638689,0.2170255915361311,2,1,0,0,1,3,2,0,1
0,3,10,0.005,XYZ_interleaved,0.8181860285682435,0.18181397143175648,0.7281021022924968,0.27189789770750317,3,0,0,0,4,0,0,0,3
