state_group,state1,state2,seed,N,noise,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
extreme,Z_minus,Z_plus,3,50,0.1,XYZ_split,0.892669668712458,0.10733033128754199,,,,,,,,,
extreme,Z_minus,Z_plus,3,50,0.1,RL_adaptive,0.9727335166144284,0.027266483385571583,12.0,5.0,0.0,1.0,5.0,12.0,0.0,7.0,8.0
extreme,Z_minus,Z_plus,3,50,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,3,50,0.15,ZX_split,0.941081279433264,0.05891872056673597,,,,,,,,,
extreme,Z_minus,Z_plus,3,50,0.15,XYZ_split,0.7545779833186461,0.24542201668135388,,,,,,,,,
extreme,Z_minus,Z_plus,3,50,0.15,RL_adaptive,0.8062674188784951,0.19373258112150493,12.0,5.0,0.0,0.0,6.0,13.0,1.0,7.0,6.0
extreme,Z_minus,Z_plus,3,100,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.0,ZX_split,0.9960403215293758,0.003959678470624173,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.0,XYZ_split,0.9729622424051843,0.027037757594815748,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.0,RL_adaptive,0.9497145921988217,0.050285407801178295,18.0,1.0,0.0,4.0,16.0,9.0,0.0,32.0,20.0
extreme,Z_minus,Z_plus,3,100,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.05,ZX_split,0.9965309265357701,0.003469073464229866,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.05,XYZ_split,0.965633488597203,0.034366511402797006,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.05,RL_adaptive,0.9481244388980129,0.0518755611019871,21.0,2.0,0.0,2.0,15.0,10.0,0.0,27.0,23.0
extreme,Z_minus,Z_plus,3,100,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.1,ZX_split,0.9944680509071638,0.005531949092836164,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.1,XYZ_split,0.9609327628255113,0.03906723717448868,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.1,RL_adaptive,0.994479883384974,0.0055201166150260494,22.0,0.0,0.0,0.0,16.0,9.0,0.0,30.0,23.0
extreme,Z_minus,Z_plus,3,100,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.15,ZX_split,0.989356913693676,0.010643086306324046,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.15,XYZ_split,0.9829806542658365,0.017019345734163527,,,,,,,,,
extreme,Z_minus,Z_plus,3,100,0.15,RL_adaptive,0.9179540696088037,0.08204593039119634,19.0,1.0,0.0,4.0,14.0,10.0,0.0,32.0,20.0
extreme,Z_minus,Z_plus,4,5,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.0,ZX_split,0.9493416490252569,0.05065835097474314,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.0,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.0,RL_adaptive,0.72050456154763,0.27949543845237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
extreme,Z_minus,Z_plus,4,5,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.05,ZX_split,0.48717082451262855,0.5128291754873715,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.05,XYZ_split,0.6220084679281462,0.37799153207185376,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.05,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,Z_minus,Z_plus,4,5,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.1,ZX_split,0.42677669529663675,0.5732233047033632,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.1,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.1,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
extreme,Z_minus,Z_plus,4,5,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.15,ZX_split,0.42677669529663675,0.5732233047033632,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.15,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,Z_plus,4,5,0.15,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,Z_plus,4,10,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.0,XYZ_split,0.8224647811903023,0.1775352188096977,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.0,RL_adaptive,0.7935558473888711,0.20644415261112892,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_plus,4,10,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.05,ZX_split,0.6517238195451948,0.34827618045480524,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.05,XYZ_split,0.732341196409469,0.26765880359053096,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.05,RL_adaptive,0.7175641670695293,0.2824358329304707,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0
extreme,Z_minus,Z_plus,4,10,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.1,ZX_split,0.8625699922680369,0.13743000773196312,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.1,XYZ_split,0.8622448979591836,0.13775510204081642,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.1,RL_adaptive,0.8038310632061106,0.19616893679388936,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0
extreme,Z_minus,Z_plus,4,10,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.15,ZX_split,0.9648811207901243,0.035118879209875664,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.15,XYZ_split,0.542296393574068,0.457703606425932,,,,,,,,,
extreme,Z_minus,Z_plus,4,10,0.15,RL_adaptive,0.6366152171863673,0.36338478281363273,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0
extreme,Z_minus,Z_plus,4,25,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.0,ZX_split,0.9857416983741929,0.014258301625807102,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.0,XYZ_split,0.9047458169520242,0.09525418304797584,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.0,RL_adaptive,0.9414632735464469,0.05853672645355312,1.0,3.0,4.0,0.0,5.0,2.0,9.0,0.0,1.0
extreme,Z_minus,Z_plus,4,25,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.05,ZX_split,0.9519604411264095,0.04803955887359046,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.05,XYZ_split,0.8966959597430209,0.10330404025697915,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.05,RL_adaptive,0.9049166799822376,0.09508332001776243,1.0,2.0,5.0,2.0,5.0,0.0,7.0,1.0,2.0
extreme,Z_minus,Z_plus,4,25,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.1,ZX_split,0.9646266849714663,0.03537331502853369,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.1,XYZ_split,0.7738110163078088,0.2261889836921912,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.1,RL_adaptive,0.3318318015009219,0.6681681984990782,1.0,0.0,6.0,2.0,6.0,0.0,6.0,2.0,2.0
extreme,Z_minus,Z_plus,4,25,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.15,ZX_split,0.9525747117428661,0.04742528825713388,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.15,XYZ_split,0.8126692010570684,0.1873307989429316,,,,,,,,,
extreme,Z_minus,Z_plus,4,25,0.15,RL_adaptive,0.852328418763528,0.14767158123647195,1.0,0.0,7.0,5.0,2.0,0.0,3.0,6.0,1.0
extreme,Z_minus,Z_plus,4,50,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.0,ZX_split,0.9960403215293758,0.003959678470624173,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.0,XYZ_split,0.9814890969048997,0.018510903095100284,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.0,RL_adaptive,0.9676228828122938,0.032377117187706195,13.0,4.0,0.0,1.0,6.0,10.0,0.0,7.0,9.0
extreme,Z_minus,Z_plus,4,50,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.05,ZX_split,0.9561549200050692,0.04384507999493081,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.05,XYZ_split,0.9469372237397996,0.053062776260200395,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.05,RL_adaptive,0.9660751197376325,0.03392488026236751,9.0,8.0,0.0,1.0,3.0,14.0,3.0,8.0,4.0
extreme,Z_minus,Z_plus,4,50,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.1,ZX_split,0.8438127946135936,0.1561872053864064,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.1,XYZ_split,0.8129335550469401,0.1870664449530599,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.1,RL_adaptive,0.960234260139161,0.03976573986083898,9.0,10.0,0.0,0.0,2.0,15.0,5.0,7.0,2.0
extreme,Z_minus,Z_plus,4,50,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.15,ZX_split,0.9722291083084295,0.027770891691570543,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.15,XYZ_split,0.9606112478372166,0.03938875216278337,,,,,,,,,
extreme,Z_minus,Z_plus,4,50,0.15,RL_adaptive,0.8864794165927975,0.1135205834072025,14.0,1.0,0.0,0.0,4.0,13.0,1.0,12.0,5.0
extreme,Z_minus,Z_plus,4,100,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.0,ZX_split,0.9992011183385304,0.0007988816614695748,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.0,XYZ_split,0.9932728692245216,0.006727130775478374,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.0,RL_adaptive,0.9781331223177824,0.021866877682217623,25.0,0.0,0.0,0.0,16.0,8.0,0.0,28.0,23.0
extreme,Z_minus,Z_plus,4,100,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.05,ZX_split,0.9887733649297887,0.011226635070211266,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.05,XYZ_split,0.976652300120895,0.02334769987910501,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.05,RL_adaptive,0.9636946126120757,0.036305387387924326,21.0,0.0,0.0,1.0,18.0,9.0,0.0,28.0,23.0
extreme,Z_minus,Z_plus,4,100,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.1,ZX_split,0.9949836079618406,0.005016392038159401,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.1,XYZ_split,0.9808212522922453,0.01917874770775474,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.1,RL_adaptive,0.9897406249840244,0.010259375015975625,21.0,2.0,0.0,2.0,13.0,9.0,0.0,30.0,23.0
extreme,Z_minus,Z_plus,4,100,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.15,ZX_split,0.9923917794089684,0.007608220591031611,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.15,XYZ_split,0.919517451952322,0.08048254804767796,,,,,,,,,
extreme,Z_minus,Z_plus,4,100,0.15,RL_adaptive,0.9896687573930482,0.01033124260695184,21.0,2.0,0.0,0.0,17.0,9.0,0.0,27.0,24.0
extreme,Z_minus,Z_minus,0,5,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.0,ZX_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.0,RL_adaptive,0.7285533905932737,0.27144660940672627,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,Z_minus,Z_minus,0,5,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.05,ZX_split,0.48717082451262833,0.5128291754873717,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.05,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.05,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
extreme,Z_minus,Z_minus,0,5,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.1,ZX_split,0.9493416490252569,0.05065835097474314,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.1,XYZ_split,0.1315789473684211,0.8684210526315789,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.1,RL_adaptive,0.4999999999999999,0.5000000000000001,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,Z_minus,0,5,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.15,ZX_split,0.48717082451262833,0.5128291754873717,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.15,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,Z_minus,0,5,0.15,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,Z_minus,Z_minus,0,10,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.0,XYZ_split,0.9047458169520239,0.09525418304797606,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.0,RL_adaptive,0.7838290578911393,0.21617094210886068,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,0,10,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.05,ZX_split,0.9197286484747138,0.0802713515252862,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.05,XYZ_split,0.9047458169520239,0.09525418304797606,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.05,RL_adaptive,0.7175641670695292,0.2824358329304708,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0
extreme,Z_minus,Z_minus,0,10,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.1,ZX_split,0.9049163601457547,0.09508363985424528,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.1,XYZ_split,0.6894973661051658,0.31050263389483423,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.1,RL_adaptive,0.8225715226391769,0.17742847736082312,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
extreme,Z_minus,Z_minus,0,10,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.15,ZX_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.15,XYZ_split,0.8119513741877143,0.18804862581228565,,,,,,,,,
extreme,Z_minus,Z_minus,0,10,0.15,RL_adaptive,0.8128107409966675,0.1871892590033325,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,0,25,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.0,ZX_split,0.9857416983741929,0.014258301625807102,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.0,XYZ_split,0.830770672353294,0.16922932764670595,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.0,RL_adaptive,0.8782241389814689,0.1217758610185311,1.0,5.0,1.0,0.0,1.0,6.0,7.0,3.0,1.0
extreme,Z_minus,Z_minus,0,25,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.05,ZX_split,0.9525747117428661,0.04742528825713388,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.05,XYZ_split,0.96486896901276,0.03513103098724002,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.05,RL_adaptive,0.8881470565031085,0.11185294349689145,1.0,5.0,2.0,0.0,3.0,4.0,9.0,0.0,1.0
extreme,Z_minus,Z_minus,0,25,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.1,ZX_split,0.8969656205946004,0.10303437940539961,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.1,XYZ_split,0.9087086529787025,0.09129134702129749,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.1,RL_adaptive,0.9412414688099988,0.058758531190001184,1.0,4.0,3.0,0.0,3.0,3.0,9.0,1.0,1.0
extreme,Z_minus,Z_minus,0,25,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,ZX_split,0.9839422631007356,0.016057736899264374,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,XYZ_split,0.8712291843681147,0.1287708156318853,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,RL_adaptive,0.8590512999748696,0.14094870002513038,1.0,5.0,2.0,1.0,1.0,5.0,7.0,2.0,1.0
extreme,Z_minus,Z_minus,0,50,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,ZX_split,0.9928895233444076,0.00711047665559239,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,XYZ_split,0.9711978701927241,0.028802129807275922,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,RL_adaptive,0.9514453881122099,0.04855461188779009,13.0,10.0,0.0,0.0,2.0,15.0,4.0,3.0,3.0
extreme,Z_minus,Z_minus,0,50,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,ZX_split,0.9881216466134847,0.011878353386515328,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,XYZ_split,0.9565383298925675,0.043461670107432515,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,RL_adaptive,0.9151631121866969,0.08483688781330312,11.0,11.0,0.0,0.0,1.0,17.0,4.0,5.0,1.0
extreme,Z_minus,Z_minus,0,50,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,ZX_split,0.965034597855646,0.03496540214435395,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,XYZ_split,0.766074045958672,0.233925954041328,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,RL_adaptive,0.8928692768900571,0.10713072310994287,10.0,13.0,0.0,0.0,2.0,16.0,5.0,3.0,1.0
extreme,Z_minus,Z_minus,0,50,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,ZX_split,0.9855520255115344,0.014447974488465576,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,XYZ_split,0.9605573516677873,0.03944264833221267,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,RL_adaptive,0.9348271029081274,0.06517289709187257,14.0,5.0,0.0,1.0,2.0,13.0,1.0,8.0,6.0
extreme,Z_minus,Z_minus,0,100,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,ZX_split,0.9960403215293758,0.003959678470624173,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,XYZ_split,0.9952635142462091,0.004736485753790931,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,RL_adaptive,0.9680065762563622,0.03199342374363778,3.0,12.0,0.0,14.0,5.0,16.0,0.0,32.0,18.0
extreme,Z_minus,Z_minus,0,100,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,ZX_split,0.9812784397527916,0.01872156024720839,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,XYZ_split,0.9592767573758145,0.040723242624185474,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,RL_adaptive,0.9439612996394314,0.05603870036056857,8.0,11.0,0.0,11.0,5.0,12.0,0.0,31.0,22.0
extreme,Z_minus,Z_minus,0,100,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,ZX_split,0.980911880020912,0.019088119979087992,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,XYZ_split,0.9721885329524583,0.02781146704754167,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,RL_adaptive,0.9436182163357355,0.056381783664264495,5.0,12.0,0.0,14.0,5.0,14.0,0.0,31.0,19.0
extreme,Z_minus,Z_minus,0,100,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,ZX_split,0.991436093467161,0.008563906532839005,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,XYZ_split,0.9222441829818498,0.07775581701815015,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,RL_adaptive,0.9389415170328355,0.06105848296716454,9.0,8.0,0.0,12.0,7.0,11.0,0.0,33.0,20.0
extreme,Z_minus,Z_minus,1,5,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.0,ZX_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.0,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,Z_minus,Z_minus,1,5,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.05,ZX_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.05,XYZ_split,0.7125446534374213,0.28745534656257865,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.05,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,Z_minus,1,5,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.1,ZX_split,0.9493416490252569,0.05065835097474314,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.1,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.1,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
extreme,Z_minus,Z_minus,1,5,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.15,ZX_split,0.9493416490252569,0.05065835097474314,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.15,XYZ_split,0.131578947368421,0.868421052631579,,,,,,,,,
extreme,Z_minus,Z_minus,1,5,0.15,RL_adaptive,0.1330488290456437,0.8669511709543563,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
extreme,Z_minus,Z_minus,1,10,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.0,XYZ_split,0.9493416490252569,0.05065835097474314,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.0,RL_adaptive,0.9278334155262095,0.07216658447379054,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,1,10,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.05,ZX_split,0.9648811207901243,0.035118879209875664,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.05,XYZ_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.05,RL_adaptive,0.8842479442333138,0.11575205576668623,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,1,10,0.1,Z_only,3.749399456654644e-33,1.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.1,ZX_split,0.845265675539751,0.15473432446024904,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.1,XYZ_split,0.72050456154763,0.27949543845237,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.1,RL_adaptive,0.72050456154763,0.27949543845237,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,1,10,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.15,ZX_split,0.845265675539751,0.15473432446024904,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.15,XYZ_split,0.12500000000000008,0.8749999999999999,,,,,,,,,
extreme,Z_minus,Z_minus,1,10,0.15,RL_adaptive,0.9278334155262097,0.07216658447379032,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Z_minus,1,25,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.0,ZX_split,0.9970566545154969,0.002943345484503146,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.0,XYZ_split,0.910572071647354,0.08942792835264601,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.0,RL_adaptive,0.925256614204529,0.07474338579547102,1.0,7.0,1.0,0.0,1.0,5.0,9.0,0.0,1.0
extreme,Z_minus,Z_minus,1,25,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.05,ZX_split,0.9542951357805495,0.045704864219450525,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.05,XYZ_split,0.936866970216593,0.06313302978340696,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.05,RL_adaptive,0.958306210557717,0.04169378944228297,1.0,6.0,2.0,0.0,2.0,4.0,8.0,1.0,1.0
extreme,Z_minus,Z_minus,1,25,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.1,ZX_split,0.9382453905202376,0.06175460947976241,,,,,,,,,
extreme,Z_minus,Z_minus,1,25,0.1,XYZ_split,0.7851766371017042,0.21482336289829584,,,,,,,,,
